,id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales,구
284,1454,37.64544296,127.0835342,453,199905,4.1,82,25,41280.0,85120.0,59200.0,노원구
285,277,37.62807635,127.0786187,295,199604,3.7,81,25,48160.0,81120.0,64800.0,노원구
286,1023,37.6469077,127.052933,910,198811,3.7,45,14,13920.0,48320.0,28800.0,도봉구
287,9931,37.6250936,127.0708627,69,199505,4.3,78,24,39840.0,62720.0,50400.0,노원구
288,7135,37.65350407,127.0698154,67,200206,4.5,74,22,43200.0,72640.0,68800.0,노원구
289,2893,37.63318735,127.0513526,344,199807,3.7,124,38,62880.0,78720.0,70400.0,노원구
290,58175,37.62540784,127.0736952,72,201204,0.0,18,5,12160.0,18720.0,14880.0,노원구
291,2891,37.65374246,127.0689045,437,199710,4.1,79,24,47040.0,89760.0,61600.0,노원구
292,11729,37.65343409,127.072313,652,199902,3.9,83,25,51680.0,89760.0,72800.0,노원구
293,7641,37.64733259,127.0832984,448,200503,4.3,78,24,67360.0,123200.0,84000.0,노원구
294,5011,37.62649139,127.0774434,181,200010,4.2,82,25,47360.0,49920.0,48800.0,노원구
295,203,37.64875703,127.0820444,192,199206,4.2,79,24,47680.0,63040.0,60000.0,노원구
296,14964,37.64943145,127.0813426,48,199409,3.5,98,30,28800.0,42400.0,36000.0,노원구
297,1265,37.62808963,127.0803089,561,200010,4.0,84,25,44320.0,81600.0,53600.0,노원구
298,14954,37.65390019,127.0703371,37,200305,3.0,55,17,25600.0,49600.0,40800.0,노원구
299,2896,37.63169156,127.0517096,520,199808,4.0,54,16,25440.0,42880.0,35200.0,노원구
300,2843,37.6518697,127.058081,2213,198711,3.8,45,14,23040.0,60000.0,41600.0,노원구
301,4339,37.62444095,127.0714104,90,199812,4.3,81,25,45600.0,92320.0,55200.0,노원구
302,1504,37.64689235,127.0841001,268,199812,4.3,106,32,47040.0,47040.0,47200.0,노원구
303,1068,37.65282275,127.075925,2328,199204,3.9,50,15,22080.0,79040.0,46400.0,노원구
304,7541,37.65417725,127.0710671,305,200502,4.6,78,24,61600.0,85280.0,67200.0,노원구
305,2872,37.6543297,127.065976,2646,198805,3.8,45,14,24640.0,38720.0,36000.0,노원구
306,2923,37.64914939,127.0827066,478,199910,4.1,84,25,45440.0,88960.0,67200.0,노원구
307,7137,37.65046552,127.0817154,130,199210,4.7,92,28,52640.0,88960.0,72800.0,노원구
308,7138,37.65193742,127.0795232,960,199308,4.3,114,34,109280.0,132480.0,112000.0,노원구
309,5523,37.65429105,127.0735558,259,199909,4.7,85,26,53120.0,86400.0,71200.0,노원구
310,5538,37.65496094,127.0683073,795,199809,4.1,85,26,47520.0,93760.0,59200.0,노원구
311,2895,37.6317715,127.050187,458,199808,3.8,54,16,23840.0,44000.0,33600.0,노원구
312,18147,37.64784339,127.0846451,140,199311,4.0,106,32,50080.0,50720.0,50400.0,노원구
313,3964,37.62333453,127.0714274,174,200003,4.2,76,23,39520.0,87040.0,60000.0,노원구
314,614,37.62314008,127.0649116,274,199410,4.3,79,24,36640.0,57120.0,48800.0,노원구
315,2894,37.628627,127.052354,2002,199210,3.4,50,15,22880.0,50400.0,30400.0,노원구
316,17027,37.62401094,127.060558,48,200606,4.0,96,29,56000.0,63840.0,61600.0,노원구
317,4070,37.64638934,127.0495623,366,200011,4.1,81,25,46240.0,56320.0,52000.0,도봉구
318,6261,37.62600634,127.0806238,237,200404,3.8,47,14,26400.0,60480.0,52000.0,노원구
319,2959,37.64869007,127.0849905,211,199311,3.5,90,27,49280.0,72160.0,60800.0,노원구
320,544,37.626773,127.0820429,845,199509,4.1,72,22,33440.0,66240.0,52000.0,노원구
321,5285,37.65045513,127.0520417,1764,198811,3.8,77,23,38880.0,61440.0,45600.0,도봉구
322,27843,37.62526053,127.0803104,49,200612,4.0,94,28,56160.0,61440.0,60000.0,노원구
323,1066,37.6447296,127.047572,1710,199111,3.9,52,16,20480.0,31520.0,25600.0,도봉구
324,316,37.65225647,127.082003,210,198809,3.6,53,16,17760.0,18720.0,18400.0,노원구
325,6011,37.6563072,127.0710238,251,200207,4.2,110,33,74560.0,79040.0,76800.0,노원구
326,4399,37.6558909,127.073992,313,199102,4.2,86,26,52320.0,63520.0,61600.0,노원구
327,416,37.6217041,127.06776,3930,198606,3.4,43,13,17280.0,36160.0,31200.0,노원구
328,835,37.65617989,127.0729457,791,199606,4.3,86,26,44480.0,97280.0,65600.0,노원구
329,9953,37.62315043,127.0589216,157,200505,4.3,76,23,53120.0,67200.0,59200.0,노원구
330,1065,37.65517909,127.0769111,690,199109,3.5,63,19,23840.0,67680.0,47200.0,노원구
331,6424,37.62398921,127.0790222,130,199705,4.3,71,21,40640.0,51840.0,47200.0,노원구
332,6627,37.62496091,127.081035,198,200406,4.3,105,32,49440.0,77600.0,54400.0,노원구
333,7136,37.62240738,127.0601852,120,197604,4.0,72,22,25280.0,26400.0,26400.0,노원구
334,3706,37.62197059,127.0615622,190,199912,4.0,91,28,46880.0,69120.0,64800.0,노원구
335,14937,37.62254147,127.0774348,73,200306,3.0,105,32,68640.0,71360.0,71200.0,노원구
336,7698,37.62117887,127.0722455,191,200301,4.2,89,27,53280.0,62720.0,55200.0,노원구
337,505,37.649135,127.048527,1668,199207,4.2,85,26,50240.0,60000.0,58400.0,도봉구
338,187,37.62177295,127.0604338,258,199709,3.9,82,25,45120.0,58720.0,51200.0,노원구
339,2764,37.65735581,127.0712424,358,200105,4.5,77,23,45440.0,98080.0,76000.0,노원구
340,4563,37.6512966,127.050319,600,198812,4.7,105,32,57120.0,87040.0,62400.0,도봉구
341,4389,37.62122073,127.0620056,171,200004,3.5,92,28,53120.0,76800.0,63200.0,노원구
342,4325,37.62394088,127.081197,196,199912,4.0,85,26,60640.0,80800.0,67200.0,노원구
343,6117,37.65763748,127.0639761,448,200308,4.9,107,32,69920.0,75200.0,75200.0,노원구
344,13188,37.6216122,127.0765956,30,200310,0.0,52,16,20800.0,33600.0,31200.0,노원구
345,5049,37.65792512,127.0652093,137,199207,4.0,101,31,55840.0,57280.0,56800.0,노원구
346,12451,37.62189865,127.0775986,37,200405,4.0,92,28,39680.0,76000.0,67200.0,노원구
347,4071,37.6275976,127.086785,564,200012,4.2,126,38,100640.0,106560.0,103200.0,노원구
348,12146,37.62043974,127.0727703,40,200212,4.0,111,34,42240.0,43360.0,42400.0,노원구
349,6216,37.62064061,127.0617877,105,200205,3.8,84,25,48480.0,61280.0,57600.0,노원구
350,11094,37.62072409,127.0606641,115,200510,3.0,80,24,46400.0,66400.0,64000.0,노원구
351,15884,37.62612428,127.0497935,850,200611,3.9,80,24,68800.0,85120.0,74400.0,노원구
352,5575,37.62103156,127.0772248,145,199905,3.7,69,21,31680.0,67360.0,51200.0,노원구
353,16841,37.65827351,127.0733784,95,200512,5.0,113,34,87520.0,88480.0,88800.0,노원구
354,3961,37.6198871,127.072469,152,199904,4.3,83,25,39040.0,70080.0,54400.0,노원구
355,4091,37.65853542,127.0629388,259,199701,3.8,106,32,69440.0,70240.0,69600.0,노원구
356,6571,37.62160317,127.0793595,69,200404,3.7,85,26,44800.0,57120.0,50400.0,노원구
357,2958,37.65689319,127.0789845,1800,199206,3.9,59,18,24160.0,24160.0,24000.0,노원구
358,2721,37.6234998,127.083185,1676,199907,3.8,69,21,38560.0,48800.0,41600.0,노원구
359,5048,37.62455462,127.0847999,432,198510,3.6,84,25,42240.0,52480.0,47200.0,노원구
360,4310,37.6266376,127.087328,494,200005,4.1,78,24,55200.0,66080.0,61600.0,노원구
361,4388,37.6295424,127.0459079,199,199608,3.6,100,30,45280.0,47360.0,46400.0,노원구
362,2873,37.6584006,127.060523,2634,198807,4.0,58,18,27360.0,61600.0,35200.0,노원구
363,5543,37.65853208,127.0748202,94,199812,3.3,86,26,41280.0,72000.0,57600.0,노원구
364,4360,37.65896951,127.0726629,203,199703,5.0,85,26,42560.0,111200.0,55200.0,노원구
365,9866,37.6584097,127.07597,88,200512,4.5,79,24,57920.0,91680.0,80800.0,노원구
366,33318,37.62210083,127.0540009,504,201601,4.4,84,25,64480.0,76960.0,72000.0,노원구
367,2720,37.62577449,127.0873569,700,199907,3.4,69,21,35840.0,50080.0,40800.0,노원구
368,23330,37.65899277,127.0745239,283,201409,4.3,81,25,41440.0,126240.0,100800.0,노원구
369,3942,37.62093609,127.0798798,579,200010,3.9,78,24,50400.0,90240.0,64800.0,노원구
370,19018,37.6597825,127.0691594,124,200912,4.2,128,39,74720.0,117600.0,93600.0,노원구
371,9951,37.65933237,127.0620192,114,200505,3.8,80,24,64640.0,66080.0,64800.0,노원구
372,14740,37.6187707,127.072656,32,200210,0.0,36,11,16800.0,59680.0,56800.0,노원구
373,4015,37.6187854,127.062745,1281,200011,3.7,85,26,46400.0,74080.0,59200.0,노원구
374,11727,37.6588548,127.0773501,86,200505,4.3,109,33,65600.0,92800.0,72800.0,노원구
375,4370,37.65984126,127.0733029,126,200002,5.0,85,26,43040.0,68960.0,55200.0,노원구
376,4072,37.66036823,127.0658507,174,199908,3.2,91,28,38560.0,79040.0,54400.0,노원구
377,14948,37.61810105,127.072324,158,199710,4.7,83,25,31520.0,57600.0,44800.0,노원구
378,5280,37.61780416,127.0685678,3003,200210,4.1,82,25,60800.0,87680.0,73600.0,노원구
379,4509,37.62327074,127.0860128,278,200011,4.5,99,30,65760.0,69440.0,67200.0,노원구
380,3704,37.61850428,127.0602228,296,198512,3.5,76,23,31360.0,59200.0,36800.0,노원구
381,1112,37.65960484,127.0767162,499,199806,4.0,73,22,54560.0,62720.0,59200.0,노원구
382,17352,37.62319442,127.0494563,373,200604,4.3,76,23,65280.0,68800.0,68000.0,성북구
383,34274,37.6183968,127.076136,234,201602,4.7,111,34,84640.0,84800.0,84800.0,노원구
384,3963,37.62017469,127.0812971,120,198903,3.9,76,23,22880.0,48160.0,32800.0,노원구
385,1028,37.62495051,127.0470877,1430,199105,2.9,58,18,23680.0,48800.0,32800.0,강북구
386,6331,37.61720712,127.0664424,132,200312,4.2,110,33,68480.0,68480.0,68800.0,노원구
387,79292,37.6202736,127.082158,62,202104,0.0,80,24,88000.0,88000.0,88000.0,노원구
388,21958,37.61738744,127.0723641,38,200601,4.0,100,30,62080.0,62080.0,62400.0,노원구
389,10024,37.62545915,127.0897535,60,200402,3.0,142,43,94400.0,107200.0,100000.0,노원구
390,4014,37.65978153,127.0575271,538,198806,4.6,111,34,63360.0,64000.0,64000.0,노원구
391,287,37.6175523,127.0612641,864,198307,3.5,76,23,27360.0,47200.0,33600.0,노원구
392,5464,37.62144777,127.0851498,297,200011,4.8,101,31,60640.0,63040.0,61600.0,노원구
393,2963,37.65437331,127.0464762,449,199611,4.1,80,24,50560.0,79360.0,64800.0,도봉구
394,3724,37.6235747,127.0892166,436,200001,4.4,105,32,73600.0,73600.0,73600.0,노원구
395,9962,37.66059071,127.0791425,180,200309,4.2,106,32,50400.0,60960.0,58400.0,노원구
396,2807,37.6607336,127.056972,420,198905,4.3,123,37,65120.0,68960.0,66400.0,노원구
397,37926,37.6198428,127.051357,1562,201909,4.5,84,25,84000.0,156000.0,108000.0,성북구
398,6209,37.61874313,127.0824283,587,200403,4.1,74,22,67360.0,91360.0,72800.0,중랑구
399,2964,37.65728,127.048288,1981,199703,4.2,80,24,45920.0,80480.0,58400.0,도봉구
400,37839,37.61801147,127.052742,939,201906,5.0,81,25,79200.0,125600.0,97600.0,성북구
401,5052,37.6211947,127.088613,340,199506,4.0,86,26,57920.0,59680.0,59200.0,노원구
402,17787,37.62008854,127.0476872,611,200812,4.1,82,25,62080.0,84480.0,72800.0,성북구
403,50271,37.6188754,127.048467,1711,202012,0.0,84,25,92800.0,140800.0,104000.0,성북구
404,71026,37.66037965,127.0499207,54,202004,0.0,67,20,48800.0,86400.0,58400.0,도봉구
405,801,37.65974614,127.0480435,1352,199702,4.2,79,24,51520.0,69920.0,62400.0,도봉구
406,5866,37.66080497,127.0497759,194,200106,4.0,80,24,46080.0,57120.0,51200.0,도봉구
407,6217,37.65895757,127.0463022,202,200305,4.9,129,39,93760.0,97920.0,97600.0,도봉구
408,5778,37.66013254,127.0460854,92,200111,4.5,151,46,92320.0,100960.0,96800.0,도봉구
409,5281,37.66103352,127.0460904,705,200106,4.6,88,27,50880.0,76480.0,68800.0,도봉구
410,17143,37.59841577,127.1062765,55,200509,3.5,103,31,42560.0,46880.0,45600.0,중랑구
411,4491,37.59997791,127.1084575,198,199903,4.0,82,25,45120.0,48480.0,47200.0,중랑구
412,5470,37.5998956,127.1078232,73,200005,2.7,76,23,41440.0,64800.0,48000.0,중랑구
413,5669,37.59957396,127.1048015,105,200112,4.0,84,25,33600.0,39360.0,37600.0,중랑구
414,12133,37.60221882,127.1092716,686,200604,4.2,76,23,41600.0,64480.0,56000.0,중랑구
415,16831,37.60278027,127.1100968,174,200705,4.4,80,24,57280.0,80800.0,64000.0,중랑구
416,6238,37.59703919,127.102035,191,200405,3.6,72,22,41760.0,51200.0,49600.0,중랑구
417,4497,37.60275853,127.1062872,233,198303,2.6,52,16,1760.0,55200.0,26400.0,중랑구
418,20170,37.60235608,127.1049549,381,201204,4.2,77,23,66720.0,81600.0,71200.0,중랑구
419,4496,37.60379609,127.10671,250,198905,4.3,64,19,22560.0,44320.0,32800.0,중랑구
420,14087,37.59632834,127.0988272,35,199510,3.0,88,27,27840.0,27840.0,28000.0,중랑구
421,5074,37.60471185,127.1063172,80,198812,2.7,55,17,21760.0,22400.0,22400.0,중랑구
422,13859,37.58891321,127.1009233,80,199503,3.3,71,21,28960.0,33440.0,32800.0,중랑구
423,16115,37.60065936,127.0999472,36,200112,4.0,85,26,32800.0,46400.0,45600.0,중랑구
424,5066,37.58786378,127.1017054,65,200111,4.0,78,24,37760.0,50400.0,43200.0,중랑구
425,4506,37.60512313,127.1058466,78,198804,3.0,51,15,17440.0,17440.0,17600.0,중랑구
426,22775,37.59272122,127.098288,42,201102,3.0,65,20,52160.0,52160.0,52000.0,중랑구
427,5749,37.60370369,127.1011426,242,199701,3.6,85,26,40800.0,55360.0,48000.0,중랑구
428,5110,37.60314602,127.1000275,284,200006,4.1,88,27,42720.0,64320.0,52000.0,중랑구
429,5748,37.60519185,127.1014617,532,199811,3.7,77,23,43680.0,72480.0,50400.0,중랑구
430,5075,37.6032694,127.0990357,277,199204,4.0,79,24,33440.0,49120.0,37600.0,중랑구
431,4490,37.60038493,127.0962416,152,199901,4.4,77,23,49120.0,55680.0,53600.0,중랑구
432,56967,37.5958163,127.094686,66,200205,0.0,82,25,33120.0,58240.0,40000.0,중랑구
433,2826,37.60349003,127.0980892,704,199603,4.3,100,30,51040.0,51040.0,51200.0,중랑구
434,6281,37.60560023,127.1001395,260,200402,4.4,106,32,64320.0,64320.0,64000.0,중랑구
435,27569,37.59661672,127.0943434,68,200509,4.0,76,23,37280.0,51040.0,45600.0,중랑구
436,27753,37.59581674,127.0942201,32,200212,0.0,63,19,35680.0,50240.0,44000.0,중랑구
437,16705,37.59766903,127.0944082,146,200804,4.3,106,32,20000.0,89440.0,44000.0,중랑구
438,15395,37.60272012,127.0964575,133,200505,3.8,78,24,50720.0,79360.0,61600.0,중랑구
439,16834,37.60372179,127.0967396,214,200702,3.8,79,24,48800.0,56000.0,55200.0,중랑구
440,16150,37.59892722,127.0938934,42,200504,3.0,105,32,60000.0,66400.0,62400.0,중랑구
441,27502,37.5973346,127.0934792,128,200804,4.2,111,34,67360.0,71680.0,68800.0,중랑구
442,5752,37.60553676,127.0984634,80,198901,5.0,72,22,28640.0,31200.0,29600.0,중랑구
443,6642,37.58721616,127.0960933,161,200411,4.0,102,31,50080.0,50080.0,50400.0,중랑구
444,11000,37.58662118,127.0964911,86,200509,4.1,85,26,34880.0,40800.0,35200.0,중랑구
445,10268,37.60617435,127.0988357,153,200504,4.3,99,30,64320.0,81600.0,68800.0,중랑구
446,14099,37.60753935,127.0999066,42,200008,3.0,51,15,25920.0,32000.0,28000.0,중랑구
447,10058,37.58613539,127.0955847,65,200404,3.5,64,19,30400.0,52800.0,49600.0,중랑구
448,5067,37.60605323,127.0971413,235,199904,4.5,84,25,38240.0,68000.0,48800.0,중랑구
449,33330,37.59759903,127.0920029,264,201601,4.6,147,44,85600.0,260800.0,118400.0,중랑구
450,2781,37.60201602,127.0936345,368,199904,3.7,82,25,47360.0,74240.0,60000.0,중랑구
451,2783,37.6010947,127.093107,1113,199611,3.9,73,22,44480.0,64480.0,59200.0,중랑구
452,6572,37.59710214,127.0911825,504,200312,4.0,74,22,64960.0,95360.0,74400.0,중랑구
453,5751,37.60852383,127.0991967,75,199707,4.0,86,26,40800.0,40800.0,40800.0,중랑구
454,4503,37.6048767,127.0947163,876,199409,4.0,101,31,55200.0,56160.0,56000.0,중랑구
455,5753,37.60740086,127.0974466,50,198910,5.0,81,25,46080.0,46080.0,46400.0,중랑구
456,3737,37.60672774,127.0964445,478,199707,3.8,62,19,40960.0,71040.0,52000.0,중랑구
457,2782,37.60399827,127.0935464,408,199708,4.5,110,33,61920.0,61920.0,61600.0,중랑구
458,6079,37.60314477,127.0927391,582,200308,4.4,75,23,46080.0,73120.0,68800.0,중랑구
459,20110,37.59810095,127.0905133,497,201311,4.4,82,25,45440.0,231040.0,114400.0,중랑구
460,5750,37.60805331,127.0972798,96,199607,4.0,80,24,42400.0,63840.0,52800.0,중랑구
461,2820,37.60911615,127.0976798,1047,199302,3.8,82,25,40640.0,58560.0,48800.0,중랑구
462,6464,37.60253691,127.0911891,467,200602,4.2,108,33,76000.0,76000.0,76000.0,중랑구
463,2821,37.60852627,127.0962475,800,199705,3.8,84,25,40160.0,72000.0,55200.0,중랑구
464,10270,37.58826571,127.0905331,56,200601,4.0,63,19,36000.0,58400.0,56800.0,중랑구
465,20029,37.61092385,127.0994581,1326,201001,4.0,80,24,25920.0,50080.0,33600.0,중랑구
466,2775,37.58276673,127.0942671,440,199212,3.8,100,30,62080.0,62080.0,62400.0,중랑구
467,2776,37.58132018,127.0959499,565,199006,3.8,46,14,29280.0,58240.0,43200.0,중랑구
468,2822,37.60753699,127.0940084,804,199603,4.1,54,16,31360.0,46400.0,39200.0,중랑구
469,2784,37.60376262,127.090715,858,199603,4.1,91,28,54240.0,64160.0,56000.0,중랑구
470,5065,37.58107272,127.0944506,174,199805,3.9,80,24,52800.0,67680.0,62400.0,중랑구
471,38325,37.5794901,127.094032,497,201911,5.0,38,11,32000.0,96000.0,84800.0,중랑구
472,4098,37.57883794,127.0948463,174,199303,3.9,103,31,48480.0,49760.0,49600.0,중랑구
473,24779,37.61655851,127.1097547,1896,201312,4.0,83,25,25120.0,66240.0,59200.0,중랑구
474,2824,37.6119873,127.0947253,1650,199606,3.8,47,14,24640.0,38240.0,29600.0,중랑구
475,25582,37.61681035,127.1062936,1402,201406,3.9,84,25,27360.0,72000.0,56800.0,중랑구
476,15464,37.58087445,127.0898947,54,200911,4.0,110,33,62400.0,62400.0,62400.0,중랑구
477,4498,37.61363398,127.0951396,763,199512,4.2,92,28,52640.0,63200.0,56000.0,중랑구
478,14464,37.57735556,127.0917335,165,200606,4.5,88,27,73600.0,85920.0,81600.0,중랑구
479,6078,37.57832242,127.0904441,256,200304,4.0,71,21,59200.0,85280.0,70400.0,중랑구
480,2825,37.6145102,127.093413,818,199512,4.3,124,38,68160.0,113280.0,72000.0,중랑구
481,4096,37.57748608,127.0907329,168,199706,4.1,84,25,43040.0,94080.0,53600.0,중랑구
482,2823,37.61452735,127.091086,1609,199603,4.2,54,16,31840.0,49280.0,40000.0,중랑구
483,2914,37.59589528,127.0233988,460,199905,3.9,75,23,49600.0,72480.0,65600.0,성북구
484,19234,37.59589947,127.0201784,33,200812,4.0,83,25,58560.0,58560.0,58400.0,성북구
485,19935,37.59733372,127.0209488,81,200907,4.3,110,33,81120.0,116320.0,85600.0,성북구
486,2913,37.59903074,127.0233137,1278,199904,3.9,79,24,45600.0,80480.0,68000.0,성북구
487,58752,37.59848878,127.0210151,48,196512,0.0,26,8,8800.0,8800.0,8800.0,성북구
488,19621,37.5930489,127.0191676,56,201006,3.7,101,31,64000.0,96000.0,79200.0,성북구
489,22563,37.5987083,127.020218,34,197212,3.0,75,23,18720.0,39200.0,24800.0,성북구
490,5194,37.59910554,127.0274357,140,198311,4.0,56,17,16960.0,33600.0,23200.0,성북구
491,25782,37.60064982,127.022823,490,201411,4.2,77,23,72640.0,152320.0,86400.0,성북구
492,10043,37.59787123,127.0177919,1074,200412,4.1,82,25,66400.0,106560.0,76800.0,성북구
493,77979,37.6009035,127.024873,203,198104,0.0,58,18,16000.0,33600.0,20000.0,성북구
494,8748,37.58930715,127.02375,528,200506,3.3,79,24,77920.0,97920.0,81600.0,성북구
495,18181,37.5999937,127.0194321,527,200906,4.4,74,22,65920.0,93920.0,80000.0,성북구
496,3708,37.5995542,127.0183313,193,199911,4.5,83,25,44480.0,72480.0,50400.0,성북구
497,7635,37.59685559,127.0317242,782,200509,4.3,77,23,73280.0,113440.0,82400.0,성북구
498,18281,37.5992452,127.0310503,955,200910,4.2,84,25,74400.0,88480.0,83200.0,성북구
499,15396,37.60020303,127.0175252,222,200705,4.5,107,32,71040.0,80960.0,76800.0,성북구
500,693,37.59964816,127.0165512,406,199902,4.0,87,26,44480.0,92640.0,60800.0,성북구
501,6023,37.6023241,127.0264493,540,200309,4.1,109,33,75680.0,106080.0,84800.0,성북구
502,495,37.60277156,127.0237769,684,199802,3.7,80,24,50720.0,80000.0,60000.0,성북구
503,6066,37.60098614,127.0301542,1168,200409,4.1,80,24,66240.0,93440.0,71200.0,성북구
504,4092,37.59527651,127.0336847,297,200012,3.9,88,27,64800.0,74560.0,68800.0,성북구
505,6024,37.5952876,127.014165,409,200407,4.3,75,23,65920.0,110400.0,79200.0,성북구
506,15504,37.59865006,127.0150698,200,200704,4.0,76,23,66720.0,106880.0,81600.0,성북구
