,id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales,구,distance_park,distance_subway,distance_mart,cctv,crime,distance_hospital,distance_library,distance_school
1981,860,37.51476594,127.1189439,140,199604,3.7,75,23,56400.0,82900.0,68000.0,송파구,0.33581648542682163,0.527093040781605,1.3965314127168436,2854,5410,1.5247718297563513,0.1795627595347618,0.20146554622314794
1982,2844,37.50840726,127.1236163,758,199110,4.2,80,24,46000.0,54200.0,54000.0,송파구,0.07397055144808054,0.18029119985887906,1.9229093488486098,2854,5410,1.3173446517565968,0.2869394421677094,0.25687363068559715
1983,193,37.49948886,127.118594,443,198811,4.0,75,23,47200.0,61200.0,52000.0,송파구,0.25365887984301017,0.6500113985835574,0.8640111585357022,2854,5410,0.5397033818587224,0.3404885793020158,0.1492304397619581
1984,1179,37.5164473,127.107486,120,198308,4.0,142,43,65000.0,65000.0,65000.0,송파구,0.27730230792195787,0.3431945220996802,0.37033697700842433,2854,5410,1.1117832888914356,0.58770716086873,0.528653878417627
1985,194,37.50715617,127.1240892,480,198502,4.4,101,31,58100.0,87900.0,75500.0,송파구,0.2184545510806501,0.1852875498392322,1.8017099021200758,2854,5410,1.1794224548113046,0.3514355811549224,0.3757563767976758
1986,5727,37.49789096,127.116289,264,200111,4.6,141,43,77800.0,80900.0,79500.0,송파구,0.21276346669065554,0.7396761398375274,0.695890940164419,2854,5410,0.6508072949151164,0.22650276338069655,0.31885300384480453
1987,2917,37.50153578,127.1222885,492,199910,4.3,81,25,46400.0,59100.0,54500.0,송파구,0.07785524369004264,0.6704875194876319,1.1590112577584513,2854,5410,0.5629925237815903,0.4776728998371916,0.24947310746499607
1988,38487,37.4977231,127.107024,9510,201812,4.2,61,18,63500.0,245000.0,109000.0,송파구,0.3964838851614992,0.545333140744064,1.158567258053715,2854,5410,1.4568799143032531,0.1062295175565537,0.26129191770747157
1989,13904,37.49933006,127.1034942,32,200109,5.0,74,22,28500.0,67100.0,45000.0,송파구,0.14511161870609712,0.4656141230156259,1.3890215686207548,2854,5410,1.7892150147624657,0.26068059712744907,0.1582316538259185
1990,9947,37.51462276,127.1025199,84,199612,5.0,204,62,90000.0,100000.0,97000.0,송파구,0.16934022347845537,0.3224067299736696,0.24139009248100662,2854,5410,1.441240608647503,0.2922621254645898,0.4720630071778945
1991,4547,37.51217709,127.1235908,77,200110,4.3,84,25,44700.0,57100.0,55000.0,송파구,0.06625236003304913,0.4710961364226991,1.8591214876845052,2854,5410,1.7365010611674794,0.13626600343195028,0.30666108721221413
1992,5188,37.51673578,127.1053959,84,200105,5.0,72,22,40000.0,79000.0,56500.0,송파구,0.30910725472763184,0.4487780335700867,0.1849308256858557,2854,5410,1.1267323782681518,0.4468272442423381,0.5138739903954718
1993,5041,37.51515617,127.1025025,55,199612,5.0,138,42,73500.0,100600.0,87000.0,송파구,0.11633816705907278,0.35694473367024687,0.18588135961142013,2854,5410,1.388714066043683,0.2663653174820298,0.42029834014657197
1994,424,37.51751277,127.1070394,1230,198012,3.9,62,19,13800.0,63000.0,25500.0,송파구,0.19531486926141473,0.467539965724522,0.3418953300320013,2854,5410,1.0033156158302325,0.5442137183144256,0.4745523466184369
1995,1122,37.5182065,127.110017,1507,198001,3.8,82,25,20800.0,120200.0,60000.0,송파구,0.14428779490490146,0.3561353853913166,0.6155732531449234,2854,5410,0.9011525716489035,0.29193705203679715,0.24024103876379202
1996,1318,37.51688083,127.1044007,493,198812,4.1,42,13,25700.0,46700.0,38000.0,송파구,0.251558001894097,0.5162175902570705,0.09909956744860818,2854,5410,1.1437968207035367,0.3591756313300172,0.42622966607797796
1997,7608,37.51430356,127.1007097,400,200511,4.2,158,48,85500.0,198000.0,128000.0,송파구,0.21242946351861863,0.1784002665096361,0.35128461974363134,2854,5410,1.5477517146011956,0.20358729315359841,0.45388658662082887
1998,9047,37.50624028,127.0977176,62,200506,4.5,114,34,65000.0,82500.0,75000.0,송파구,0.1830312041927615,0.4836474119740793,0.5427364475417678,2854,5410,2.4649247413316866,0.3291025329811336,0.36618607289031696
1999,139,37.49636278,127.1163636,915,199708,4.0,80,24,45600.0,63300.0,54500.0,송파구,0.22750358820282268,0.6694953691022155,0.5284084087183993,2854,5410,0.6275840907795248,0.06809158960090941,0.4541964330689701
2000,1419,37.5060536,127.126308,1316,198412,4.1,102,31,58600.0,80600.0,71000.0,송파구,0.3893779972398574,0.2530191472887312,1.759892648783285,2854,5410,1.084790862128566,0.17433666776400378,0.6029292784947242
2001,2918,37.49662445,127.1177979,839,198612,4.0,62,19,30200.0,59300.0,39500.0,송파구,0.12785978421238897,0.5745811994601558,0.5425167611506352,2854,5410,0.5007122828484218,0.11339639480432642,0.4543804302708926
2002,20761,37.51744017,127.103578,288,201306,4.3,115,35,88300.0,246000.0,119000.0,송파구,0.22476721827770352,0.6091387563916932,0.08549614471251002,2854,5410,1.1196501970925627,0.2699663729499527,0.3368021343690711
2003,9073,37.51800167,127.1044068,189,200609,4.7,155,47,71000.0,86900.0,81500.0,송파구,0.2477563776089376,0.614179974527593,0.1742639289911415,2854,5410,1.030595023452067,0.3325885131102473,0.39651737302227763
2004,17517,37.50287605,127.1261224,72,200710,4.8,110,33,67600.0,93600.0,76500.0,송파구,0.2277601075685898,0.6010866016774417,1.4399438373712734,2854,5410,0.7401145750554169,0.17937179439990003,0.6176996177271404
2005,17519,37.51697999,127.1022788,213,200809,4.9,167,51,110000.0,192000.0,126000.0,송파구,0.11586566682404835,0.5033809132654755,0.09512056165675792,2854,5410,1.2214583003615573,0.19216938936148778,0.2563087425643468
2006,10446,37.50344851,127.1266617,54,200211,0.0,202,61,72500.0,111800.0,98000.0,송파구,0.3070236192882524,0.5433408067798083,1.5189944720325297,2854,5410,0.8159198437298801,0.12180507855061998,0.689824252151604
2007,27877,37.5009436,127.125437,41,200605,0.0,41,12,23500.0,73200.0,48500.0,송파구,0.06403263103328126,0.5929795159234883,1.2257179307510457,2854,5410,0.5172446344730073,0.2723461670353492,0.49464503083326045
2008,5073,37.51533169,127.0995437,60,199605,5.0,161,49,53000.0,87900.0,67000.0,송파구,0.2101690101491665,0.2540891308615263,0.3646968774387765,2854,5410,1.5084241124991657,0.06680990645175712,0.3360780128368426
2009,15750,37.51139149,127.1269149,38,200411,0.0,124,38,61500.0,109200.0,94000.0,송파구,0.16590362107349058,0.36462592909337926,2.1650228265678573,2854,5410,1.6768317855905108,0.2693156204162236,0.5529293669983937
2010,18348,37.51016172,127.1276593,121,200901,4.4,109,33,67300.0,67700.0,67500.0,송파구,0.22352793933723644,0.27499499793099086,2.225524364619271,2854,5410,1.5568038865834988,0.34321694921082263,0.43653618098329333
2011,9451,37.5184466,127.103491,120,198408,4.0,157,47,83500.0,83500.0,83500.0,송파구,0.21637299166588678,0.6981119610029832,0.19453620168315786,2854,5410,1.0265211941639116,0.2542134179762848,0.3142048484086077
2012,16629,37.5212294,127.109982,6864,200808,4.4,52,16,48400.0,136900.0,97500.0,송파구,0.1516787842948375,0.6162409596007894,0.7749773474972591,2854,5410,0.5652733297852967,0.23132371232997062,0.1711944853960415
2013,11983,37.49459403,127.1191562,113,200403,3.7,35,11,15200.0,23000.0,17000.0,송파구,0.14658120102853892,0.4621980501479058,0.3392123956660569,2854,5410,0.4391540789195105,0.24827170255573683,0.4668818063179353
2014,4028,37.50939232,127.1292595,438,199701,3.7,42,13,13100.0,58700.0,33500.0,송파구,0.08494877150363452,0.34178062522516556,2.2081376590056414,2854,5410,1.5153761001339239,0.5039878075030212,0.277183237119339
2015,9044,37.49506485,127.120437,324,200606,3.8,113,34,47500.0,81700.0,65500.0,송파구,0.1909923470772844,0.339950772643512,0.4372371245415048,2854,5410,0.3152817808573811,0.12985779092080213,0.44227193992442376
2016,10591,37.50926685,127.0942786,2678,200612,4.4,86,26,76400.0,127200.0,102000.0,송파구,0.19130383527091102,0.42056619135506623,0.4042447008341732,2854,5410,2.32706149945922,0.22230211425758095,0.09020770496341851
2017,11155,37.49537017,127.1214417,31,200507,0.0,125,38,71200.0,85000.0,78500.0,송파구,0.23117242029207202,0.24663137382109285,0.5165286253242355,2854,5410,0.22279385583488068,0.036306967162424715,0.4401061454734967
2018,195,37.51048069,127.1293021,749,198812,4.1,103,31,56900.0,70200.0,63500.0,송파구,0.20589871076656566,0.4050915721026254,2.317988991239098,2854,5410,1.6310144003329092,0.4791097449687635,0.3218846956145696
2019,9450,37.5200737,127.102611,1302,197908,4.1,92,28,46500.0,87300.0,58000.0,송파구,0.0897351872920258,0.8294747237945239,0.3796148781893719,2854,5410,0.9273526760060871,0.2599286488974563,0.3051161866466029
2020,6232,37.51110518,127.093919,741,200501,4.4,107,32,94700.0,174500.0,133000.0,송파구,0.22563297171131275,0.4105116023404266,0.3805410671955931,2854,5410,2.1838447664470064,0.24474536264808963,0.27621068477120053
2021,9045,37.49482546,127.1219293,160,200411,3.6,35,11,18500.0,29500.0,21000.0,송파구,0.3013929558594874,0.22320681124325675,0.5012897289570208,2854,5410,0.2361656883012953,0.08497984334098524,0.37080412044771727
2022,6159,37.49441857,127.1215758,102,200312,3.5,208,63,74100.0,134000.0,86500.0,송파구,0.30010577914282993,0.2723578441854174,0.4477594703016062,2854,5410,0.2911142974492462,0.10662505668152118,0.33563745154041785
2023,11172,37.5079163,127.1310575,110,200509,4.5,107,32,69100.0,69100.0,69000.0,송파구,0.0957386934005092,0.47834354224359543,2.1459568465677434,2854,5410,1.4289972804962328,0.3504414925095638,0.15421436721995568
2024,11220,37.50699722,127.1311102,32,200201,0.0,75,23,28000.0,59100.0,54500.0,송파구,0.03140643059291954,0.5017242308651637,2.063729933210204,2854,5410,1.341878811942124,0.35048061965308447,0.23408471613970366
2025,9449,37.51928528,127.099558,2100,197901,4.3,92,28,49900.0,91600.0,64000.0,송파구,0.11194970996397034,0.6936405716981336,0.43736938483169313,2854,5410,1.1805075587754483,0.16105811164028946,0.11030140026574123
2026,1069,37.5155302,127.09472,3930,197804,3.8,112,34,46100.0,51400.0,48500.0,송파구,0.321315072275441,0.5002955965800036,0.5815950670866891,2854,5410,1.7769703718915861,0.2537216842119448,0.17136964039293262
2027,21042,37.5003168,127.1298138,90,199111,4.5,93,28,55300.0,55300.0,55500.0,송파구,0.4065021775099368,0.5332299446704927,1.4266860481497037,2854,5410,0.6981031939446783,0.336292345610097,0.3234607321879858
2028,19792,37.50715462,127.1321646,58,200509,0.0,173,52,80600.0,81100.0,80500.0,송파구,0.07907878139215659,0.5876028336750089,2.1321505734376074,2854,5410,1.405541439136481,0.2558437070824982,0.1909010254278158
2029,4017,37.49553078,127.1263769,105,199511,3.5,80,24,40000.0,44200.0,42500.0,송파구,0.10581215014300403,0.19245424972201444,0.867411391983574,2854,5410,0.2806162452200049,0.35055584505943643,0.27937939210889695
2030,17645,37.5064522,127.132563,31,200307,0.0,91,28,50100.0,79500.0,51500.0,송파구,0.11184023241566107,0.6421381544092041,2.0916407285812118,2854,5410,1.3611631360606673,0.23673123180102823,0.26921769384239425
2031,1451,37.499992,127.13057,210,198612,0.0,68,21,29400.0,55500.0,47000.0,송파구,0.3567950678305952,0.4573814997384869,1.453960022607392,2854,5410,0.7331908585076189,0.37770070105893666,0.2909879899472251
2032,14453,37.50991803,127.0911442,3696,200708,4.5,84,25,85800.0,166000.0,103000.0,송파구,0.20664750173456184,0.1402220698211693,0.6390496624980939,2854,5410,2.4432911254180265,0.3423828645841641,0.1934665526568759
2033,10443,37.49423346,127.1262571,43,199709,0.0,110,33,62000.0,72500.0,67000.0,송파구,0.07244243660203852,0.24366570294029452,0.7974119112203536,2854,5410,0.35677931875825536,0.36444627747532393,0.3709514450289184
2034,804,37.4955685,127.128072,2064,199703,4.1,81,25,47900.0,61700.0,55000.0,송파구,0.22687565760190476,0.3413844198048571,1.002579545164637,2854,5410,0.42046220795023304,0.2387355521233093,0.15280274768093757
2035,6518,37.50154594,127.1328966,87,200210,4.3,83,25,41500.0,56700.0,55000.0,송파구,0.24406041089726807,0.4420144238378817,1.7222188696568574,2854,5410,0.9992020446212179,0.24388587330460842,0.5252170043634097
2036,37977,37.5253519,127.114247,697,201911,4.5,75,23,90000.0,137000.0,100000.0,송파구,0.09732293192798225,0.518813046035008,1.3626809735498522,2854,5410,0.42314815560436003,0.3872469835013898,0.12437597385693008
2037,1498,37.4890717,127.115487,4494,198812,4.2,103,31,60800.0,119900.0,79500.0,송파구,0.22966411965594544,0.3147128833123786,0.35962037269704217,2854,5410,1.0908061013865016,0.2369036654327485,0.3956188596084621
2038,16679,37.4981915,127.1320945,919,200711,4.3,86,26,64400.0,83600.0,78000.0,송파구,0.12982476460389816,0.26496651098371743,1.4520865205615516,2854,5410,0.7819084013091803,0.25861077836985413,0.20281334296358558
2039,4256,37.49188082,127.1255113,162,200006,4.4,69,21,31600.0,49700.0,42500.0,송파구,0.1479864320350883,0.4401177073178919,0.6822629514515667,2854,5410,0.5505678637880315,0.2330356370231439,0.23966988279979454
2040,2916,37.49379486,127.1285858,435,198611,3.9,67,20,34200.0,53000.0,44500.0,송파구,0.13418079426467647,0.4407137597286207,0.9801941409785774,2854,5410,0.5459310208024365,0.32083587699151594,0.3139865320414666
2041,1618,37.48936488,127.1035483,498,199311,4.1,120,36,73600.0,105500.0,79500.0,강남구,0.32328054477937107,0.27269719849280544,4.280341015095005,6502,7356,1.6096031350401234,0.1372339696710069,0.26563632336652687
2042,1286,37.48967911,127.1217355,256,199304,4.2,102,31,50300.0,50600.0,50500.0,송파구,0.2631812107417926,0.5885680678381159,0.41782738884257836,2854,5410,0.7803945607773951,0.21994433300842964,0.2308494133666647
2043,2878,37.52660373,127.1167182,415,198712,3.8,81,25,33600.0,43700.0,40000.0,송파구,0.1803454210834618,0.4086120281699053,1.6162605569308535,2854,5410,0.6284937423645,0.14561537929752197,0.2868851122018746
2044,58786,37.49734792,127.1333522,49,201706,5.0,71,21,55800.0,58100.0,56500.0,송파구,0.08229067051131647,0.16778885248565772,1.508465246127572,2854,5410,0.8759334556471073,0.2478633187823758,0.29441522362683376
2045,539,37.4891617,127.1009473,645,199210,4.0,68,21,38400.0,59800.0,48000.0,강남구,0.2656779674222896,0.2223432214280541,4.074848215155825,6502,7356,1.3791743849801508,0.35792019015564985,0.22754549599970414
2046,1457,37.49694643,127.1335896,72,199110,4.0,97,29,57200.0,57200.0,57000.0,송파구,0.03541257395168615,0.17423539819612585,1.509912032419035,2854,5410,0.8935242796401024,0.1987307394699768,0.31949945332667085
2047,125,37.49569686,127.1326781,555,198412,4.2,79,24,35800.0,67000.0,53500.0,송파구,0.1559350045740459,0.3301150549872259,1.385858358553573,2854,5410,0.8177477718062404,0.1549867417613737,0.30256183633190503
2048,9664,37.49156805,127.1281432,514,198411,4.5,102,31,45600.0,50600.0,48500.0,송파구,0.19103432291941105,0.5760686915849335,0.9145152339718825,2854,5410,0.6913434139976062,0.3873412225570652,0.28788374918362963
2049,805,37.52729476,127.1176605,417,199407,4.1,106,32,57900.0,58800.0,58500.0,송파구,0.2932361725427264,0.3825470849258429,1.7294383156033784,2854,5410,0.719190829680203,0.06348130565452755,0.3843502425353175
2050,12041,37.52795493,127.117019,49,200012,0.0,72,22,38500.0,60500.0,50500.0,송파구,0.32009625660394,0.3478393216839424,1.7404393835087781,2854,5410,0.6793996288172145,0.03366210514394033,0.3619528428390116
2051,10441,37.49366467,127.1322539,80,200212,2.0,104,31,53500.0,70100.0,63500.0,송파구,0.10304590514471718,0.5399682100860251,1.2946668155468146,2854,5410,0.8389372788685353,0.24324313497005032,0.41695579243112446
2052,6663,37.52716663,127.1231449,132,200207,4.7,74,22,42600.0,57600.0,54000.0,강동구,0.08237438307185119,0.21912894916315195,1.2461879311237036,2547,3788,1.624475558276367,0.37260805401735186,0.4694993097740527
2053,5797,37.52529141,127.1276172,49,200112,0.0,97,29,42500.0,66000.0,49500.0,강동구,0.19602721633360687,0.5081708815076666,1.4661800123825532,2547,3788,1.57180243515989,0.47192337807825535,0.4961691689703979
2054,17701,37.4921317,127.131763,38,200501,0.0,80,24,43000.0,59500.0,48500.0,송파구,0.16890180238231534,0.7122782183525871,1.2344079833816342,2854,5410,0.8817253645099343,0.36527266419537674,0.41777342612411245
2055,12436,37.52403821,127.1300043,36,200307,0.0,62,19,29500.0,59800.0,51500.0,강동구,0.13709178473402445,0.6842066592609508,1.649009716206425,2547,3788,1.451930355615938,0.3379024910478421,0.646105382794314
2056,6096,37.52745818,127.1235029,57,200204,0.0,80,24,35000.0,55100.0,51500.0,강동구,0.08584932579682032,0.17717065271247245,1.2105183825714851,2547,3788,1.5792448723421015,0.34768960928360687,0.44254944442633926
2057,18973,37.52599481,127.1270391,42,200411,0.0,66,20,22500.0,50400.0,44000.0,강동구,0.11099398745205352,0.41502636116108854,1.381062236892286,2547,3788,1.5268424031541816,0.5154754135440821,0.4303124386262091
2058,6171,37.49062145,127.1302901,1696,200409,4.3,111,34,61100.0,109300.0,74000.0,송파구,0.31061421090438873,0.7791939541259094,1.110777776724537,2854,5410,0.893231663523359,0.44837877907053497,0.20576246667559117
2059,12024,37.48677694,127.1226263,36,200406,5.0,88,27,65500.0,67500.0,66000.0,송파구,0.18186227114731046,0.5395502014144137,0.6986098117194264,2854,5410,1.0904595342699206,0.39108875838022916,0.4839773056695274
2060,1625,37.49248566,127.0907657,2934,199211,3.5,36,11,21500.0,46700.0,29500.0,강남구,0.6019689234915533,0.5240927114945283,3.1034980496760105,6502,7356,0.6559197154843398,0.2520873731803823,0.27459879925572384
2061,5914,37.5277066,127.1237477,73,200204,5.0,79,24,34000.0,56100.0,51500.0,강동구,0.10602471904471716,0.14431933969889355,1.181066974858092,2547,3788,1.544297084786737,0.3280044356960372,0.4206432795185305
2062,7669,37.52444498,127.1304439,40,200107,2.0,90,27,47000.0,58200.0,55500.0,강동구,0.08149589391853752,0.6262980909312976,1.6169943425546052,2547,3788,1.444937168057128,0.27905649590999704,0.6122652107086679
2063,6633,37.52488526,127.1299062,73,200210,4.8,78,24,34000.0,56200.0,49000.0,강동구,0.1245056698786935,0.6403693275643838,1.5561908080677453,2547,3788,1.5119222153677765,0.29245504954835294,0.5524268628653387
2064,4548,37.527199,127.1266158,82,199707,4.7,69,21,37600.0,47200.0,42500.0,강동구,0.04356357029684251,0.2906506305269133,1.2433866040580281,2547,3788,1.432326231986197,0.5168212710379726,0.3207755185490974
2065,1230,37.49199094,127.1335536,672,198507,3.7,101,31,39200.0,65500.0,47500.0,송파구,0.1301886792080414,0.6784297572874136,1.3919078523180348,2854,5410,1.0242717001869388,0.2803255920209626,0.5154974068268352
2066,10007,37.5231623,127.1333603,65,200410,4.3,72,22,42500.0,55400.0,50000.0,강동구,0.25066996343292314,0.5643567277382808,1.8423701505898038,2547,3788,1.152878090641807,0.32303167657318343,0.8489211241297363
2067,34428,37.52690125,127.1279984,482,201608,4.3,83,25,43800.0,89400.0,63000.0,강동구,0.08548027495886693,0.4071900350101603,1.2968146618777572,2547,3788,1.3976029160754007,0.44129722535841026,0.31431955877882
2068,57522,37.52469896,127.1315901,41,200103,0.0,84,25,26700.0,60000.0,37500.0,강동구,0.025486046419718113,0.5285975339452095,1.6243509103100076,2547,3788,1.3807648716888137,0.18801265696687627,0.6237857999283748
2069,739,37.48649719,127.0980084,1162,199210,3.6,49,15,27000.0,38400.0,33000.0,강남구,0.1648818354130455,0.35276369286376397,3.9634660012567444,6502,7356,1.1385709265367052,0.6716680360830773,0.6045327199759727
2070,7668,37.52478574,127.1319061,38,200202,4.5,33,10,13000.0,25500.0,17000.0,강동구,0.05381941302371534,0.5009727516706608,1.6258418596457764,2547,3788,1.3651458915016206,0.16423981611018693,0.6283822799720228
2071,294,37.48765372,127.1284667,78,199708,3.0,70,21,36200.0,53800.0,44000.0,송파구,0.1357613487209359,0.5577968391076806,1.0469060727482018,2854,5410,1.0839776609716563,0.35870531790497895,0.1650092033399469
2072,79769,37.5240664,127.132951,89,202012,0.0,75,23,64500.0,75500.0,72000.0,강동구,0.16242374249206257,0.49700399011085544,1.735874168694742,2547,3788,1.2431717917750298,0.21983815385360353,0.7444320594988798
2073,9024,37.52534116,127.131545,90,200409,0.0,104,31,56200.0,57700.0,57000.0,강동구,0.07263437673474296,0.4901673110129087,1.556605877416494,2547,3788,1.4292390438560933,0.14153188742990117,0.5589494351151653
2074,7158,37.48684049,127.1272894,165,200105,4.4,79,24,65000.0,80000.0,75000.0,송파구,0.1488337667497903,0.46131490697395006,1.0006982774658193,2854,5410,1.132064153737923,0.3708196778875803,0.1886583788624258
2075,2876,37.48687925,127.1281036,233,199910,4.1,78,24,52500.0,58700.0,54500.0,송파구,0.08396504658682338,0.46818568011418027,1.0594413786358847,2854,5410,1.151436346423003,0.330289485863166,0.19180720963474235
2076,4022,37.48566707,127.1258899,120,199309,3.8,67,20,42500.0,55200.0,49000.0,송파구,0.12908752255248465,0.35994634345432364,0.9842816203425095,2854,5410,1.229935526121069,0.40021361699892744,0.1710677121434352
2077,26570,37.52528593,127.1325857,35,200004,0.0,60,18,27500.0,38000.0,34000.0,강동구,0.12968202470358092,0.4193168557540396,1.5992518408148015,2547,3788,1.3566219429638184,0.08817182747680231,0.6145086659463378
2078,7670,37.52688442,127.1308735,49,199905,4.0,55,17,22200.0,36200.0,30500.0,강동구,0.24314950015414696,0.4822936500413313,1.3754068469397858,2547,3788,1.2969793807662713,0.20049087601603843,0.38199564903457545
2079,13685,37.52576866,127.1327676,32,200408,4.0,85,26,29000.0,53000.0,43500.0,강동구,0.17429583335707127,0.3740110954376907,1.5580039411982396,2547,3788,1.3750891960289855,0.032161333244342755,0.5829018440398739
2080,21369,37.52832204,127.1312154,44,200309,4.0,80,24,36000.0,107400.0,105000.0,강동구,0.13361688263247,0.4492021131297446,1.2428567841754508,2547,3788,1.136147252624233,0.29306900719596307,0.2916636096606473
2081,5825,37.48577039,127.1303178,120,199109,4.2,88,27,43000.0,46600.0,44000.0,송파구,0.11811778981283551,0.4223687756164261,1.290393437859486,2854,5410,1.3432290257597614,0.15559340249021633,0.23766403848216802
2082,6671,37.48679133,127.1326579,48,200211,3.0,83,25,49000.0,51000.0,50000.0,송파구,0.13959862078503327,0.6433846808441626,1.423568550607933,2854,5410,1.3552549841648396,0.02749219132377193,0.4095776907686866
2083,6067,37.48711861,127.1332736,150,200208,4.0,106,32,47700.0,47700.0,47500.0,송파구,0.08064471325549391,0.7076320604831067,1.4605939893098598,2854,5410,1.360133038270381,0.07552610757885411,0.4341655108783077
2084,4043,37.52824414,127.1331928,43,199610,5.0,72,22,35000.0,64500.0,43000.0,강동구,0.05206491223884367,0.2762400370533569,1.3380101372098891,2547,3788,1.0976778430000151,0.24629358753725875,0.4522698891380615
2085,21320,37.4856259,127.132227,37,200611,0.0,103,31,55600.0,102000.0,57000.0,송파구,0.22841342866336287,0.528760227786211,1.444914692260735,2854,5410,1.4404500686084778,0.1503329113922884,0.3614718836952994
2086,4042,37.52884988,127.1329541,135,199702,4.5,76,23,27500.0,67700.0,47000.0,강동구,0.04298810014108572,0.3176425728310004,1.2703322686923981,2547,3788,1.0362199637236271,0.31220075414653575,0.412090912881037
2087,9933,37.50466891,127.0666682,42,200407,5.0,134,41,107600.0,112400.0,109000.0,강남구,0.9229665810936143,0.6512597245883035,0.7763449550881969,6502,7356,2.22620669352724,0.3419469420166839,0.2932741868440442
2088,9936,37.50425082,127.0666995,33,200406,0.0,134,41,134100.0,140000.0,136000.0,강남구,0.8989459604256367,0.6976382240637813,0.7688209468388022,6502,7356,2.2013312885952296,0.30962287114259995,0.28265942213365025
2089,888,37.5068779,127.073141,1842,198112,4.3,86,26,48700.0,100800.0,73500.0,송파구,0.4895436632330087,1.3136371518575485,2.26263844628928,2854,5410,3.8738472794388095,0.26438784375833185,0.2592130856864998
2090,898,37.50104392,127.0654888,354,201402,4.3,142,43,139100.0,139800.0,139000.0,강남구,0.5757816850989489,0.8130821072150886,0.6811241725914016,6502,7356,1.9224190481263812,0.18117209013121344,0.3426941867019502
2091,821,37.50744513,127.0766869,1356,198606,4.6,125,38,95800.0,133700.0,120000.0,송파구,0.30400242293546,1.0251093517370304,1.9435840099898256,2854,5410,3.5811422504340062,0.14105190952468863,0.1974986470167507
2092,5008,37.50023454,127.0691387,476,198401,4.6,102,31,63100.0,101800.0,83500.0,강남구,0.5048013821113838,0.554848517177722,1.0152577174223603,6502,7356,1.939050991262171,0.24766299364908867,0.6261468597640407
2093,20729,37.50055107,127.0638463,67,200501,0.0,104,31,83100.0,164000.0,100000.0,강남구,0.5070882833743899,0.8839456457908776,0.5684950199919303,6502,7356,1.7689811364520105,0.19736837651619069,0.353415507973969
2094,1407,37.49989795,127.0652979,120,199004,4.8,101,31,54600.0,54700.0,54500.0,강남구,0.4583336736663466,0.7384211202720748,0.7156530664272726,6502,7356,1.8501103768087828,0.19370667413923726,0.45180374306324195
2095,7678,37.50075379,127.0621592,67,200201,0.0,73,22,50700.0,80000.0,76000.0,강남구,0.3666281865132378,0.8851883035755745,0.4291518117337121,6502,7356,1.6522408095124252,0.2486098880757818,0.3525485139560694
2096,7576,37.4994733,127.0704815,364,198311,4.5,102,31,67000.0,83200.0,77000.0,강남구,0.49045436589825947,0.43403097530481394,1.1543530317274975,6502,7356,1.7946160528218567,0.3165266203700193,0.7155783988553763
2097,2979,37.50082649,127.0609741,630,199906,4.1,88,27,63400.0,154800.0,92000.0,강남구,0.27114974360029637,0.7994174213483396,0.34232533249362784,6502,7356,1.56927728461661,0.30135297052908844,0.3948238614919966
2098,15661,37.51624912,127.0657691,36,200702,0.0,170,51,135000.0,159000.0,143000.0,강남구,0.5359115484641448,0.644385716654603,1.6263176320875712,6502,7356,2.9315875569822976,0.2824070721436839,0.6030173718860884
2099,4001,37.49992898,127.0611814,83,199908,0.0,78,24,72500.0,96400.0,86000.0,강남구,0.2657910727509191,0.8816134076645605,0.4282041631765559,6502,7356,1.5307320781053528,0.2947381787904685,0.47124794135509557
2100,301,37.50396035,127.0570409,276,200409,3.9,168,51,173000.0,176000.0,174000.0,강남구,0.4704604374731546,0.31001850421052496,0.15007608638059675,6502,7356,1.5571793986441007,0.47569117541845124,0.5443732507287642
2101,14466,37.51637208,127.065,41,200511,0.0,99,30,76300.0,146000.0,103000.0,강남구,0.4802775283789727,0.6594525713404794,1.6121202890179485,6502,7356,2.87354683560277,0.2293944315646109,0.5467160067969127
2102,11908,37.5157534,127.0627644,112,200512,4.0,109,33,94900.0,162400.0,125000.0,강남구,0.27523901570131415,0.6377585218792168,1.4827118770862284,6502,7356,2.664971423834578,0.059434696815630725,0.5077700787871158
2103,6000,37.50475713,127.0564489,142,200208,4.4,110,33,92500.0,140400.0,125000.0,강남구,0.5545977864518976,0.2194351403117581,0.25200937526116646,6502,7356,1.5985772367945326,0.5724052486010802,0.6089732613739136
2104,4005,37.51556295,127.0616919,252,199807,4.0,71,21,48000.0,107200.0,79000.0,강남구,0.1880770897411037,0.6614266944320689,1.43886792633699,6502,7356,2.5694348589451885,0.10815452745618016,0.5070095110313766
2105,9001,37.51488606,127.0604109,64,200312,0.0,99,30,99600.0,103400.0,101000.0,강남구,0.0602842636510419,0.6686726108502244,1.3441118652474635,6502,7356,2.436370416481513,0.2024693982475115,0.5796707072204063
2106,811,37.4980817,127.0712175,630,198303,5.0,102,31,69600.0,109700.0,88000.0,강남구,0.43488605026425625,0.2684123216996723,1.2732204724707823,6502,7356,1.6429567531339526,0.38066965082711063,0.6137339273628627
2107,17238,37.51659603,127.0640817,36,200606,4.0,99,30,75900.0,119000.0,90500.0,강남구,0.42410325513810093,0.694632468396978,1.6070375996364383,6502,7356,2.8082582339781474,0.1879275707562642,0.4768939557782532
