시군구명,시설명,상세주소,경도,위도
서대문구,가재울어린이공원,서울특별시 서대문구 남가좌동   123,126.910471,37.582459
양천구,당곡어린이공원,서울특별시 양천구 신월동   422-1,126.840102,37.518769
구로구,동구로초등학교운동장,서울특별시 구로구 구로동   93,126.892536,37.494815
양천구,느티나무상상어린이공원,서울특별시 금천구 시흥동   817-0,126.906715,37.456147
종로구,덕수공원,서울특별시 종로구 신문로1가   174-5,126.971583,37.572387
도봉구,방학중학교 운동장,서울특별시 도봉구 방학동   313,127.031789,37.66547
광진구,광남중학교 운동장,서울특별시 광진구 광장동   554-15,127.100983,37.540769
서대문구,홍은초등학교 운동장,서울특별시 서대문구 홍제동   286-5,126.949742,37.597409
용산구,용산구청(광장),서울특별시 용산구 이태원동   34-87,126.990338,37.532429
영등포구,당산초등학교,서울특별시 영등포구  선유로55길 32  (양평동4가),126.896155,37.539553
강북구,수유초등학교,서울특별시 강북구  삼양로74길 39  (수유동),127.020284,37.630587
서대문구,연희동 주민센터,서울특별시 서대문구  연희로 189  (연희동),126.93525,37.573858
송파구,송파공업고등학교 운동장,서울특별시 송파구 거여동   331,127.14266,37.491171
서초구,신반포중학교,서울특별시 서초구 반포동   3-1,126.996128,37.505688
성북구,서울도시과학기술고등학교,서울특별시 성북구 하월곡동   90-18,127.031884,37.607335
동대문구,신답초등학교,서울특별시 동대문구 답십리동   463-13,127.043381,37.573085
성동구,사근초등학교,서울특별시 성동구  사근동11길 16  (사근동),127.047668,37.562691
관악구,봉원중학교 운동장,서울특별시 관악구 봉천동   25-19,126.958142,37.484197
도봉구,밤골어린이공원,서울특별시 도봉구 창동   368,127.045573,37.648836
송파구,서울잠신초등학교,서울특별시 송파구  잠실로 32  (잠실동),127.08842,37.514341
동대문구,답십리초등학교,서울특별시 동대문구 답십리동   274-0,127.05578,37.568965
관악구,새빛어린이공원,서울특별시 관악구 신림동   501-30,126.915094,37.486237
성북구,월곡초등학교,서울특별시 성북구 장위동   246-194,127.046396,37.609645
용산구,이태원 어린이공원,서울특별시 용산구 이태원동   286-1,126.988991,37.53839
서대문구,가재울초등학교,서울특별시 서대문구 남가좌동   164-1,126.918125,37.574733
양천구,산장어린이공원,서울특별시 금천구 시흥동   3-17,126.868857,37.532591
종로구,수송공원,서울특별시 종로구 수송동   80-7,126.981076,37.574122
양천구,태양어린이공원,서울특별시 양천구 신월동   426-4,126.838484,37.524232
도봉구,장미어린이공원,서울특별시 도봉구 창동   553-8,127.036385,37.638136
양천구,신월보건지소,서울특별시 양천구  남부순환로 407  (신월동),126.832067,37.532303
도봉구,서울방학초등학교 운동장,서울특별시 도봉구 방학동   302,127.032057,37.663921
광진구,광장초등학교 운동장 ,서울특별시 광진구 광장동   389-1,127.101037,37.548029
강북구,유현초등학교,서울특별시 강북구  인수봉로37길 24  (수유동),127.01178,37.631965
구로구,미래초등학교운동장,서울특별시 구로구 구로동   3-13,126.888024,37.50506
송파구,서울잠일초등학교,서울특별시 송파구  올림픽로 95  (잠실동),127.081637,37.51465
마포구,아현초등학교,서울특별시 마포구  마포대로 249  (아현동),126.957095,37.556588
서대문구,인왕초등학교,서울특별시 서대문구 홍제동   245-1,126.94506,37.59017
성동구,행당초등학교,서울특별시 성동구  고산자로8길 6  (행당동),127.034695,37.556392
송파구,거원중학교 운동장,서울특별시 송파구 거여동   296,127.146311,37.487679
강남구,근린공원7호,서울특별시 강남구 자곡동   627,127.101034,37.474707
영등포구,대방초등학교,서울특별시 영등포구  여의대방로35길 14  (신길동),126.919268,37.50253
영등포구,대길초등학교,서울특별시 영등포구  대방천로 206  (신길동),126.913823,37.498278
성동구,성동구청,서울특별시 성동구  고산자로 270  (행당동),127.036734,37.563345
양천구,방아다리공원,서울특별시 양천구 신월동   531-0,126.82834,37.538615
동대문구,숭인중학교,서울특별시 동대문구 답십리동   463-1,127.044193,37.573633
성북구,장위중학교,서울특별시 성북구  장위로4길 70  (장위동),127.041588,37.611388
강북구,우이초등학교,서울특별시 강북구  삼양로99길 36  (수유동),127.014919,37.638565
구로구,구로초등학교운동장,서울특별시 구로구 구로동   443,126.886063,37.496888
용산구,한남초등학교,서울특별시 용산구 한남동   726-81,127.005114,37.539258
도봉구,서울초당초등학교 운동장,서울특별시 도봉구 방학동   514-2,127.0223,37.658147
광진구,광남초등학교 운동장,서울특별시 광진구 광장동   554-0,127.100983,37.540769
관악구,장군봉근린공원,서울특별시 관악구 신림동   산170-132,126.934545,37.481541
서대문구,인왕중학교,서울특별시 서대문구 홍제동   9-27,126.951771,37.592649
도봉구,창2동마을공원,서울특별시 도봉구 창동   582-22,127.036277,37.641472
금천구,신흥초등학교(운동장),서울특별시 금천구 시흥동   704-56,126.909044,37.459687
종로구,덕성여자고등학교,서울특별시 종로구 안국동   34,126.982867,37.577918
서대문구,남가좌1동분회경로당,서울특별시 서대문구  모래내로13길 13  (남가좌동),126.916694,37.56949
마포구,애오개어린이공원,서울특별시 마포구 아현동   350-58,126.950177,37.554103
송파구,서울송전초등학교,서울특별시 송파구  석촌호수로 159  (잠실동),127.094811,37.508447
마포구,신석초등학교,서울특별시 마포구  신수로 49  (신수동),126.933646,37.546075
송파구,서울거원초등학교 운동장,서울특별시 송파구 거여동   296-1,127.145048,37.487796
강남구,근린공원2호,서울특별시 강남구 자곡동   625,127.095024,37.474172
관악구,난우중학교 운동장,서울특별시 관악구 신림동   652-156,126.922864,37.466802
서대문구,서울여자간호대학교,서울특별시 서대문구 홍제동   287-89,126.947508,37.597462
도봉구,물방울어린이공원,서울특별시 도봉구 창동   458-6,127.041224,37.637535
송파구,서울영풍초등학교 운동장,서울특별시 송파구 거여동   12,127.142954,37.495986
송파구,영동일고등학교,서울특별시 송파구  석촌호수로 93  (잠실동),127.089516,37.509671
양천구,강신공원,서울특별시 양천구 신월동   542-0,126.838422,37.5155
구로구,영서중학교운동장,서울특별시 구로구 구로동   145-20,126.894443,37.489158
관악구,봉림어린이공원,서울특별시 관악구 신림동   1510-2,126.935617,37.482734
마포구,아현녹지쉼터,서울특별시 마포구 아현동   704-0,126.963234,37.556798
금천구,한울중학교(운동장),서울특별시 금천구 시흥동   792-1,126.9074,37.462335
종로구,원서공원,서울특별시 종로구 원서동   206-4,126.98856,37.578324
서대문구,북가좌초등학교 다목적강당,서울특별시 서대문구  거북골로19길 20  (북가좌동),126.907642,37.577146
금천구,문성중학교,서울특별시 금천구  독산로102길 78  (독산동),126.908021,37.475727
강북구,인수초등학교,서울특별시 강북구  인수봉로 269  (수유동),127.009966,37.642869
영등포구,대영초등학교,서울특별시 영등포구  신길로23길 43  (신길동),126.905826,37.502487
성동구,무학여자고등학교,서울특별시 성동구  고산자로 197  (행당동),127.033196,37.557667
동대문구,동산어린이공원,서울특별시 동대문구 답십리동   998-1,127.057569,37.566971
성북구,석관중학교,서울특별시 성북구 석관동   88-2,127.066833,37.608207
중구,한양공업고등학교,서울특별시 중구 신당동   224-2,127.011883,37.565619
도봉구,서울신방학초등학교 운동장,서울특별시 도봉구 방학동   310,127.029585,37.665791
광진구,광장중학교 운동장,서울특별시 광진구 광장동   394-5,127.101712,37.547093
중구,광희초등학교,서울특별시 중구 신당동   254-16,127.015171,37.567379
금천구,신흥초등학교,서울특별시 금천구  독산로36나길 21  (시흥동),126.908697,37.459412
강남구,대모초등학교 운동장,서울특별시 강남구 일원동   736,127.086304,37.481094
영등포구,영신초등학교,서울특별시 영등포구  도신로60길 23  (신길동),126.918147,37.51013
서대문구,홍제초등학교 운동장,서울특별시 서대문구 홍은동   48,126.943929,37.592566
관악구,보명어린이공원,서울특별시 관악구 신림동   610-288,126.925614,37.475905
광진구,양진초등학교 운동장,서울특별시 광진구 광장동   414-1,127.098273,37.544782
도봉구,신방학중학교 운동장,서울특별시 도봉구 방학동   307-1,127.029414,37.663931
은평구,은평중학교,서울특별시 은평구 구산동   182-44,126.9089,37.610426
동대문구,동답초등학교,서울특별시 동대문구 답십리동   2-24,127.064747,37.572072
성동구,대현산체육관,서울특별시 성동구  독서당로63길 44  (행당동),127.017326,37.545711
마포구,쌍룡산어린이공원,서울특별시 마포구 아현동   768,126.56247,37.33306
서대문구,가재울중학교 체육관,서울특별시 서대문구  수색로 100-75  (북가좌동),126.909842,37.575387
종로구,연지1(어린이)공원,서울특별시 종로구 연지동   136-92,127.001009,37.574422
양천구,은행어린이공원,서울특별시 금천구 시흥동   836-0,126.864469,37.538684
관악구,신화어린이공원,서울특별시 관악구 신림동   408-10,126.935762,37.476725
구로구,영림중학교운동장,서울특별시 구로구 구로동   105-2,126.890407,37.497504
양천구,강신초등학교 운동장,서울특별시 양천구 신월동   6-7,126.829587,37.542879
강남구,양전초등학교,서울특별시 강남구  개포로 513  (개포동),127.069121,37.490257
송파구,서울마천초등학교 운동장,서울특별시 송파구 마천동   183-4,127.152297,37.495315
도봉구,창3동소공원,서울특별시 도봉구 창동   504-21,127.041525,37.633326
강북구,강북중학교,서울특별시 강북구  한천로150길 67  (수유동),127.023755,37.644923
광진구,광남고등학교 운동장,서울특별시 광진구 광장동   554-11,127.10173,37.54152
관악구,삼성중학교 운동장,서울특별시 관악구 신림동   220-1,126.942616,37.467934
서초구,서일초등학교,서울특별시 서초구 서초동   1436-8,127.022633,37.484812
영등포구,영원중학교,서울특별시 영등포구  영등포로62길 31  (영등포동),126.914063,37.515576
강남구,중동고등학교 운동장,서울특별시 강남구 일원동   618,127.080772,37.493132
서대문구,명지전문대 운동장,서울특별시 서대문구 홍은동   356-1,126.924987,37.584396
마포구,큰더기어린이공원,서울특별시 마포구 공덕동   470-1,126.57116,37.33012
강남구,개원중학교,서울특별시 강남구  영동대로 101  (개포동),127.071735,37.49172
도봉구,창동고등학교,서울특별시 도봉구  노해로62길 7  (창동),127.0386,37.650801
영등포구,윤중초등학교,서울특별시 영등포구  여의나루로2길 14  (여의도동),126.922819,37.51952
성동구,금호초등학교,서울특별시 성동구  무수막길 69  (금호동2가),126.964886,37.574163
송파구,서울남천초등학교 운동장,서울특별시 송파구 마천동   53,127.150802,37.501035
도봉구,원당샘공원,서울특별시 도봉구 방학동   547-0,127.021908,37.660774
중구,성동공업고등학교 운동장,서울특별시 중구 흥인동   1-1,127.016923,37.568733
종로구,연지공원,서울특별시 종로구 연지동   1-38,127.000783,37.575961
양천구,신오어린이공원,서울특별시 양천구 신월동   73-2,126.831448,37.538293
양천구,별장길어린이공원,서울특별시 금천구 시흥동   925-32,126.868665,37.535211
동대문구,쉼터어린이공원,서울특별시 동대문구 답십리동   952-5,127.05957,37.564871
구로구,화원어린이공원,서울특별시 구로구 구로동   478-1,126.880226,37.49772
도봉구,미화어린이공원,서울특별시 도봉구 창동   715-17,127.039702,37.654943
서대문구,가재울고등학교 체육관,서울특별시 서대문구  수색로 100-35  (북가좌동),126.909506,37.574311
관악구,신림근린공원,서울특별시 관악구 신림동   1707-1,126.917003,37.480678
영등포구,여의도여자고등학교,서울특별시 영등포구  국제금융로7가길 13  (여의도동),126.934982,37.522717
성동구,금호공원체육관,서울특별시 성동구  장터1길 20  (금호동3가),127.019332,37.549723
영등포구,도림동성당,서울특별시 영등포구  도영로22길 22  (도림동),126.902211,37.510871
서대문구,명지중학교 운동장,서울특별시 서대문구 홍은동   361-30,126.927158,37.584199
광진구,자양초등학교 운동장,서울특별시 광진구 자양동   222-6,127.079441,37.537038
마포구,마포 중앙감리교회,서울특별시 마포구  새창로6라길 22  (도화동),126.954222,37.540657
도봉구,창원어린이공원,서울특별시 도봉구 창동   307,127.040319,37.653
구로구,구로근린공원,서울특별시 구로구 구로동   102-0,126.889672,37.496817
금천구,금천초등학교 (운동장),서울특별시 금천구 시흥동   216-0,126.912623,37.45465
중구,장충초등학교,서울특별시 중구 신당동   386-86,127.011207,37.559751
마포구,공덕역어린이공원,서울특별시 마포구 공덕동   467-1,126.5702,37.32426
노원구,월계초등학교 운동장,서울특별시 노원구 월계동   561-0,127.050557,37.627875
종로구,동대문성곽공원,서울특별시 종로구 종로6가   70,127.009045,37.572179
양천구,신월중학교 운동장,서울특별시 양천구 신월동   17-6,126.828567,37.540609
강동구,명원초등학교운동장,서울특별시 강동구 명일동   39-0,127.150818,37.551396
도봉구,서울신화초등학교,서울특별시 도봉구  우이천로 120  (창동),127.041224,37.632459
강남구,구룡초등학교,서울특별시 강남구  개포로 263  (개포동),127.052053,37.481323
동대문구,안골어린이공원,서울특별시 동대문구 장안동   402-0,127.064217,37.565353
광진구,양남초등학교 운동장,서울특별시 광진구 자양동   692-0,127.089599,37.531073
도봉구,반석어린이공원,서울특별시 도봉구 창동   354,127.041149,37.647096
노원구,월계중학교 운동장,서울특별시 노원구 월계동   602-1,127.05218,37.630611
성동구,금옥초등학교,서울특별시 성동구  독서당로 251  (금호동4가),127.017579,37.546695
영등포구,여의도고등학교,서울특별시 영등포구  국제금융로7길 37  (여의도동),126.933615,37.525096
종로구,창신공원,서울특별시 종로구 창신동   23-362,127.012921,37.578208
영등포구,문래초등학교,서울특별시 영등포구  문래로 104  (문래동3가),126.893285,37.518682
강동구,동명근린공원(운동장),서울특별시 강동구 고덕동   229-0,127.164939,37.561193
마포구,복사꽃어린이공원,서울특별시 마포구 도화동   533,126.946466,37.541987
관악구,신림중학교 운동장,서울특별시 관악구 신림동   133-0,126.945372,37.470416
양천구,신화중학교 운동장,서울특별시 양천구 신월동   17-7,126.830028,37.540605
마포구,서강초등학교,서울특별시 마포구  독막로 113  (상수동),126.927394,37.548387
서대문구,명지고등학교 운동장,서울특별시 서대문구 홍은동   361-30,126.927158,37.584199
도봉구,자운고등학교,서울특별시 도봉구  노해로69길 150  (창동),127.050673,37.659092
구로구,구로남초등학교운동장,서울특별시 구로구 구로동   253-0,126.89091,37.485282
금천구,영남초등학교(운동장),서울특별시 금천구 독산동   59-27,126.909492,37.475454
강남구,세명초등학교,서울특별시 강남구  자곡로 55  (세곡동),127.09134,37.468935
중구,청구초등학교,서울특별시 중구 신당동   330-2,127.01397,37.558637
동대문구,미리내어린이공원,서울특별시 동대문구 장안동   93-29,127.071694,37.580882
강남구,서울로봇고등학교,서울특별시 강남구  광평로20길 63  (일원동),127.084708,37.480634
도봉구,월천공원,서울특별시 도봉구 창동   28,127.050859,37.647739
구로구,구로고등학교운동장,서울특별시 구로구 구로동   105-1,126.89006,37.498277
도봉구,서울창원초등학교,서울특별시 도봉구  해등로 103  (창동),127.040591,37.652357
마포구,토정어린이공원,서울특별시 마포구 용강동   63-1,126.943422,37.540622
영등포구,양화중학교,서울특별시 영등포구  당산로 56  (문래동3가),126.896103,37.519501
서대문구,정원여자중학교,서울특별시 서대문구 홍은동   산11-141,126.933362,37.58531
영등포구,여의동주민센터,서울특별시 영등포구  국제금융로 124  (여의도동),126.934603,37.517712
동대문구,장일어린이공원,서울특별시 동대문구 장안동   164-1,127.065231,37.569904
노원구,월계고등학교,서울특별시 노원구 월계동   778-0,127.048628,37.631786
종로구,종로산업정보학교,서울특별시 종로구 숭인동   242,127.017303,37.572623
광진구,광양중학교 운동장,서울특별시 광진구 자양동   674-0,127.085987,37.530313
양천구,강월공원,서울특별시 양천구 신월동   56-1,126.836432,37.515469
강동구,배재중학교(운동장),서울특별시 강동구 고덕동   313-0,127.150965,37.555721
성동구,옥수초등학교,서울특별시 성동구  금호로1길 25  (금호동4가),127.021923,37.549585
서초구,서이초등학교,서울특별시 서초구 서초동   1334-2,127.025948,37.491201
금천구,안천중학교,서울특별시 금천구 독산동   1089-0,126.887411,37.459361
중구,금호여자중학교,서울특별시 중구 신당동   36-234,127.020267,37.558576
마포구,성서중학교,서울특별시 마포구  성산로4길 42  (성산동),126.908463,37.563098
관악구,서울정문학교 운동장,서울특별시 관악구 신림동   673-82,126.916747,37.461841
마포구,대흥소공원,서울특별시 마포구 대흥동   93-2,126.940833,37.548567
노원구,신창중학교 운동장,서울특별시 노원구 월계동   805-5,127.048144,37.628615
강남구,영희초등학교,서울특별시 강남구  일원로 21  (일원동),127.081001,37.492273
도봉구,창일중학교,서울특별시 도봉구  노해로66길 60  (창동),127.04689,37.648626
동작구,서울본동초등학교,서울특별시 동작구  노량진로26길 16-40  (본동),126.953903,37.510117
중구,흥인초등학교,서울특별시 중구 신당동   292-66,127.014267,37.560578
성동구,옥정초등학교,서울특별시 성동구  한림말길 43  (옥수동),127.01556,37.541934
광진구,광양고등학교 운동장,서울특별시 광진구 자양동   674-1,127.085577,37.529521
구로구,삼각공원,서울특별시 구로구 구로동   47,126.855372,37.504757
마포구,가나안교회,서울특별시 마포구  토정로31길 20  (용강동),126.945885,37.542428
도봉구,은행나무어린이공원,서울특별시 도봉구 창동   347-3,127.043614,37.649716
양천구,양강중학교 운동장,서울특별시 양천구 신월동   499-2,126.849631,37.524565
관악구,삼성고등학교 운동장,서울특별시 관악구 신림동   222-0,126.943417,37.469755
강동구,배재고등학교(운동장),서울특별시 강동구 고덕동   313-0,127.15121,37.555681
구로구,개봉초등학교,서울특별시 구로구  개봉로16길 30-11  (개봉동),126.858344,37.489462
종로구,월암공원,서울특별시 종로구 송월동   산1-44,126.96243,37.588926
금천구,금나래초등학교,서울특별시 금천구 독산동   441-28,126.896495,37.458317
동대문구,장평공원,서울특별시 동대문구 장안동   356-0,127.074096,37.567363
서대문구,연희초등학교 운동장,서울특별시 서대문구 연희동   88-1,126.933892,37.56919
마포구,염리생활체육관,서울특별시 마포구  큰우물로 61  (염리동),126.947591,37.541815
관악구,남강중학교 운동장,서울특별시 관악구 신림동   627-1,126.925246,37.472184
서초구,상문고등학교,서울특별시 서초구 방배동   1000-1,127.004276,37.479651
도봉구,신창어린이공원,서울특별시 도봉구 창동   449-103,127.040806,37.640045
마포구,용강쉼터,서울특별시 마포구 대흥동   804-2,126.942777,37.549898
중구,충무교회,서울특별시 중구  퇴계로16길 20  (회현동3가),126.984451,37.563588
중구,경기여자상업고등학교,서울특별시 중구 만리동1가   54-7,126.966953,37.557104
노원구,한천초등학교 운동장,서울특별시 노원구 월계동   3-7,127.068783,37.620486
강동구,샘터공원,서울특별시 강동구 고덕동   287-0,127.159066,37.561687
구로구,오류초등학교,서울특별시 구로구  경인로19길 39  (오류동),126.84212,37.497806
동대문구,늘봄어린이공원,서울특별시 동대문구 장안동   343-0,127.072411,37.571507
광진구,신자초등학교 운동장,서울특별시 광진구 자양동   591-0,127.075385,37.530315
강남구,중동중학교,서울특별시 강남구  일원로8길 37  (일원동),127.078698,37.488324
양천구,양강초등학교 운동장,서울특별시 양천구 신월동   495-1,126.848,37.524078
종로구,대신고등학교 운동장,서울특별시 종로구 행촌동   171-1,126.961601,37.572915
중랑구,봉화중학교,서울특별시 중랑구  망우로70길 89  (망우동),127.103914,37.596582
서대문구,이화금란고등학교 운동장,서울특별시 서대문구 대신동   47,126.945433,37.564321
구로구,영일초등학교운동장,서울특별시 구로구 가리봉동   17-0,126.883629,37.485202
동작구,남성중학교,서울특별시 동작구  남부순환로269길 166  (사당동),126.972489,37.478825
금천구,두산초등학교,서울특별시 금천구 독산동   1002-5,126.890972,37.467249
동작구,서울남성초등학교,서울특별시 동작구  사당로23길 57-14  (사당동),126.975809,37.48461
금천구,세일중학교,서울특별시 금천구 독산동   147-2,126.895486,37.474625
서초구,신중초등학교 운동장,서울특별시 서초구 서초동   1466-5,127.009794,37.479923
도봉구,효자어린이공원,서울특별시 도봉구 창동   27-2,127.050981,37.650204
중구,봉래초등학교,서울특별시 중구 만리동2가   2-0,126.963952,37.556611
마포구,이대녹지쉼터,서울특별시 마포구 대흥동   2-1,126.946232,37.556551
서대문구,창서초등학교 운동장,서울특별시 서대문구 창천동   53-38,126.933965,37.557612
양천구,꿀벌어린이공원,서울특별시 양천구 신월동   156-0,126.836555,37.519981
중랑구,망우본동 주민센터,서울특별시 중랑구  망우로67길 10  (망우동),127.101384,37.600657
구로구,유한공업고등학교,서울특별시 구로구  경인로 8  (항동),126.823975,37.488094
마포구,염리생활체육관,서울특별시 마포구  큰우물로 61  (염리동),126.945391,37.541815
중구,성동글로벌경영고등학교,서울특별시 중구  퇴계로 375  (신당동),127.012982,37.565821
동대문구,안평초등학교,서울특별시 동대문구 장안동   353-1,127.071825,37.565762
종로구,서울예술고등학교,서울특별시 종로구 평창동   217-0,126.968587,37.605726
광진구,성동초등학교 운동장,서울특별시 광진구 자양동   694-1,127.0895,37.53282
구로구,덕의초등학교운동장,서울특별시 구로구 고척동   217,126.856687,37.506043
강동구,두레공원,서울특별시 강동구 고덕동   497-0,127.152234,37.557975
노원구,연지초등학교 운동장,서울특별시 노원구 월계동   320-8,127.060009,37.633772
송파구,풍성중학교,서울특별시 송파구  강동대로2길 27  (풍납동),127.113067,37.525367
관악구,새들창의어린이공원,서울특별시 관악구 신림동   1441-42,126.925764,37.488627
송파구,서울토성초등학교,서울특별시 송파구  풍성로20길 44  (풍납동),127.115631,37.531888
동대문구,장평초등학교,서울특별시 동대문구 장안동   323-0,127.073307,37.57359
강동구,상일여자고등학교(운동장),서울특별시 강동구 상일동   189-0,127.169985,37.549241
종로구,평창공원,서울특별시 종로구 평창동   478,126.977428,37.610104
관악구,남강고등학교 운동장,서울특별시 관악구 신림동   627-1,126.925052,37.472232
광진구,성자초등학교 운동장,서울특별시 광진구 자양동   662-0,127.083263,37.531623
노원구,녹천초등학교 운동장,서울특별시 노원구 월계동   322-2,127.063331,37.629085
양천구,남도어린이공원,서울특별시 양천구 신월동   196-0,126.840912,37.524633
종로구,경기상업고등학교,서울특별시 종로구 청운동   89-3,126.96949,37.589136
중구,손기정체육공원 ,서울특별시 중구 만리동2가   6-1,126.964826,37.555793
중랑구,면북초등학교,서울특별시 중랑구  용마공원로5길 32  (망우동),127.103397,37.594269
중구,광희초등학교,서울특별시 중구  다산로 269  (신당동),127.015117,37.567396
구로구,고산초등학교운동장,서울특별시 구로구 고척동   76-10,126.865474,37.49912
마포구,염리생활체육관,서울특별시 마포구  큰우물로 61  (염리동),126.945391,37.541815
금천구,금천어르신복지센터,서울특별시 금천구  한내로 69-15  (독산동 주공13단지아파트),126.886851,37.45794
도봉구,유만어린이공원,서울특별시 도봉구 창동   33-4,127.052969,37.650448
서초구,서울고등학교,서울특별시 서초구 서초동   1526-1,127.006047,37.483961
금천구,철쭉어린이공원,서울특별시 금천구 독산동   1112-0,126.889617,37.452852
서대문구,연세대학교 운동장,서울특별시 서대문구 신촌동   134,126.940302,37.564923
관악구,남부초등학교,서울특별시 관악구  남부순환로163길 14  (신림동),126.922099,37.484888
마포구,노고산소공원,서울특별시 마포구 노고산동   49-53,126.934673,37.554536
금천구,독산4동주민센터,서울특별시 금천구  독산로 232  (독산동),126.902134,37.467578
중랑구,중화초등학교,서울특별시 중랑구  신내로7가길 22  (신내동),127.094646,37.603004
양천구,서서울호수공원 내 열린풀밭,서울특별시 양천구 신월동   149-20,126.832496,37.526343
도봉구,모랫어린이공원,서울특별시 도봉구 창동   30-1,127.051757,37.646928
광진구,광진중학교 운동장,서울특별시 광진구 자양동   693-0,127.089889,37.532517
송파구,송파구체육문화회관,서울특별시 송파구  양산로 15  (거여동),127.142825,37.490627
동대문구,장평중학교,서울특별시 동대문구 장안동   352-0,127.070441,37.566353
서초구,서초고등학교,서울특별시 서초구 서초동   1504,127.006037,37.489305
종로구,감나무골공원,서울특별시 종로구 평창동   495-4,126.97028,37.612764
관악구,호박골어린이공원,서울특별시 관악구 신림동   1580-22,126.923907,37.482035
중구,훈련원공원 종합체육관,서울특별시 중구  을지로 227  (을지로5가),127.003885,37.567388
강동구,명일공원(상일동산),서울특별시 강동구 상일동   184-0,127.165573,37.549079
중구,성동공업고등학교,서울특별시 중구  다산로 290  (흥인동),127.016874,37.568767
서대문구,한성중고등학교 운동장,서울특별시 서대문구 북아현동   170-1,126.954751,37.559831
강남구,수서초등학교 운동장,서울특별시 강남구 수서동   709,127.101662,37.49085
관악구,조원초등학교,서울특별시 관악구  조원로 67  (신림동),126.909517,37.484162
마포구,용강초등학교,서울특별시 마포구  백범로17길 9  (대흥동),126.944122,37.549086
노원구,녹천중학교 운동장,서울특별시 노원구 월계동   321-7,127.062233,37.631742
용산구,삼광초등학교 운동장,서울특별시 용산구 후암동   190-2,126.976733,37.547239
금천구,문교초등학교 운동장,서울특별시 금천구 독산동   202-1,126.908975,37.466715
구로구,고척중학교운동장,서울특별시 구로구 고척동   76-2,126.86202,37.500318
마포구,경남아너스빌쉼터,서울특별시 마포구 신수동   456-1,126.933675,37.548736
광진구,신양초등학교 운동장,서울특별시 광진구 자양동   504-0,127.069498,37.534729
서초구,서초중학교 ,서울특별시 서초구 서초동   1528,127.008939,37.485214
금천구,독산3동주민센터,서울특별시 금천구  독산로 317  (독산동),126.903178,37.475145
중구,약수노인복지관,서울특별시 중구  다산로6길 11  (신당동),127.009262,37.552622
성동구,동마중학교,서울특별시 성동구  마조로11길 18  (마장동),127.039712,37.562685
노원구,용원초등학교 운동장,서울특별시 노원구 공릉동   709-0,127.068635,37.629635
마포구,현석어린이공원,서울특별시 마포구 현석동   1-5,126.945501,37.54101
동대문구,은석초등학교,서울특별시 동대문구 장안동   328-0,127.075559,37.578409
종로구,상명대학교사범대학부속초등학교,서울특별시 종로구 홍지동   7-1,126.95624,37.601165
중랑구,신내1동 주민센터,서울특별시 중랑구  용마산로129나길 35  (신내동),127.099506,37.605852
마포구,창천중학교,서울특별시 마포구  백범로1길 56  (노고산동),126.93932,37.554855
금천구,독산초등학교 운동장,서울특별시 금천구 독산동   1034-0,126.900057,37.465514
관악구,난우초등학교,서울특별시 관악구  난우길 40  (신림동),126.917696,37.476578
관악구,미도어린이공원,서울특별시 관악구 신림동   675-200,126.915242,37.462838
구로구,고척고등학교운동장,서울특별시 구로구 고척동   232-0,126.850808,37.508553
송파구,서울영풍초등학교,서울특별시 송파구  오금로57길 15  (거여동),127.143163,37.496081
강동구,한산중학교(운동장),서울특별시 강동구 둔촌동   161-1,127.139881,37.528252
양천구,신원초등학교 운동장,서울특별시 양천구 신월동   202-1,126.829969,37.529527
용산구,새나라어린이공원,서울특별시 용산구 후암동   239-1,126.976339,37.548276
도봉구,대창어린이공원,서울특별시 도봉구 창동   38-4,127.05219,37.644491
서대문구,북성초등학교,서울특별시 서대문구 북아현동   215-0,126.951888,37.559055
양천구,양서중학교 운동장,서울특별시 양천구 신월동   169-4,126.82914,37.532216
중랑구,봉화초등학교,서울특별시 중랑구  신내로15길 110  (신내동),127.092174,37.613348
강동구,명일초등학교 운동장,서울특별시 강동구 암사동   418-18,127.142029,37.553844
송파구,천마공원,서울특별시 송파구 마천동   산1-5,127.158807,37.500366
동대문구,군차초등학교,서울특별시 동대문구 장안동   239-2,127.061063,37.564023
광진구,자양고등학교 운동장,서울특별시 광진구 자양동   524-11,127.072826,37.535654
관악구,신우초등학교,서울특별시 관악구  호암로 498  (신림동),126.932425,37.462739
종로구,인왕공원,서울특별시 종로구 무악동   55-1,126.956979,37.577551
금천구,금천호암노인종합복지관,서울특별시 금천구  독산로72길 86-5  (독산동),126.906442,37.469458
송파구,방산고등학교,서울특별시 송파구  오금로27길 18  (방이동),127.120555,37.508447
종로구,세검정초등학교,서울특별시 종로구 신영동   219-4,126.961033,37.603686
강북구,번동초등학교운동장,서울특별시 강북구 번동   236,127.040748,37.628961
중구,성동고등학교,서울특별시 중구  퇴계로90길 17  (신당동),127.022898,37.56416
서초구,서일중학교,서울특별시 서초구 서초동   1313,127.022702,37.498973
마포구,와우근린공원,서울특별시 마포구 창전동   3-242,126.929292,37.551922
구로구,경인공등학교운동장,서울특별시 구로구 고척동   66-28,126.865813,37.496502
서대문구,서울미동초등학교 운동장,서울특별시 서대문구 미근동   36-1,126.966079,37.56308
마포구,서교초등학교,서울특별시 마포구  와우산로23길 20-27  (서교동),126.924979,37.554863
