,id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales,구,distance_park,distance_subway,distance_mart,distance_hospital,distance_library,distance_school,distance_eq_shelter,distance_fire_station,crime,cctv
1172,15890,37.56458773,126.9632006,30,200403,0.0,60,18,39200.0,62880.0,60000.0,서대문구,380.6253647317112,1213.7256683053602,15805.620930560563,2011.425916553667,198.26214452932498,65.37458123867798,57.157686506413036,2592.0704942666034,2533,2940
1173,5997,37.54227048,126.9591561,87,200203,4.5,112,34,73600.0,81920.0,79200.0,용산구,86.09466096085562,1484.473807222336,1201.8484276390786,4108.985866149372,223.36816259896315,278.33236813937003,247.75251028864747,1421.1127805224014,2969,2383
1174,14827,37.55925595,127.0016705,49,198108,0.0,36,11,9280.0,17600.0,10400.0,중구,486.59212318833505,591.9849867947144,2304.6063863304516,864.3506472915112,166.52780788405508,301.95574594061935,341.7781101366068,24850.890950975936,3411,2333
1175,7181,37.56078045,127.0006881,70,198204,5.0,69,21,42080.0,43840.0,43200.0,중구,308.95040511839136,459.48946234543,2282.7054014569653,683.5853073233346,129.2517976449698,138.6439057443294,199.30303078541223,24850.890950975936,3411,2333
1176,37693,37.54042435,126.9602737,199,201809,5.0,80,24,105600.0,110880.0,108800.0,용산구,310.4205428098869,1257.736469998625,1013.962401370893,3970.7645351729534,211.02672968084931,148.9686404886587,82.4766828668666,1217.5835422948244,2969,2383
1177,4448,37.56111204,126.9588199,80,197511,0.0,87,26,33600.0,87200.0,34400.0,서대문구,334.8759227484959,1456.1192637615432,15805.620930560563,1613.6369644991219,239.47205467629325,478.31473551820903,381.37419657647695,2430.099206885924,2533,2940
1178,14811,37.56752341,126.9954271,120,197206,0.0,89,27,24800.0,33600.0,30400.0,중구,539.4245937783373,226.65798617852272,2453.265115203977,292.5190239166071,429.34065177210357,803.86822824048,299.6847594469895,24850.890950975936,3411,2333
1179,18708,37.53337116,126.9673885,56,200705,0.0,135,41,85280.0,85280.0,85600.0,용산구,213.42019063001524,290.80175614991316,434.59021541572133,3278.321088911223,288.90239445016033,342.7908015072155,394.0299451098744,373.44275769396046,2969,2383
1180,19752,37.54011856,126.9582068,307,201008,4.3,77,23,94560.0,171680.0,120000.0,용산구,333.00399855671105,1334.9041071545953,1167.2796043005662,4144.358322139225,368.8851591898501,332.48721882904715,140.8942399240122,1353.0000952356784,2969,2383
1181,14139,37.5332457,126.9927681,40,200203,4.0,51,15,40800.0,110880.0,77600.0,용산구,368.6296184663029,206.51637922168632,1987.9567984374416,1042.7113496957656,220.27785162402282,329.25221643713076,232.73062179208205,1875.1521360376926,2969,2383
1182,59332,37.57143314,126.9736765,48,198112,0.0,69,21,45440.0,83840.0,64800.0,종로구,53.46587707262615,397.7445752812334,15805.620930560563,594.2094307897112,62.86168625770476,898.5192474803372,212.81772668796398,487.51520349767156,3102,1772
1183,9165,37.5321765,126.969701,248,200505,4.2,109,33,90080.0,150240.0,105600.0,용산구,441.5265038093541,235.8729768196678,471.2121812744619,3080.1040019071547,122.3952021278495,457.3729932231834,404.98275337870683,265.975870187706,2969,2383
1184,36413,37.5689791,126.96616,589,201702,4.4,81,25,128640.0,248000.0,151200.0,종로구,115.63428469565991,351.50135983499825,15805.620930560563,162.44567395175042,93.1593845812655,797.7671980865456,588.7303076218013,1203.4758432821548,3102,1772
1185,18376,37.56614053,126.9615835,561,201104,4.1,80,24,86400.0,134400.0,108000.0,서대문구,604.5000237647522,993.7976607536442,15805.620930560563,1901.766034966849,202.28852280962272,160.61054530539707,155.73842847538612,2397.898683674743,2533,2940
1186,19439,37.5723029,126.982626,54,200806,0.0,142,43,82400.0,130400.0,118400.0,용산구,2309.5394328174903,2448.385910653854,4135.818468170244,4682.926797684584,2196.5613802004405,2329.4989193411893,2292.775390446117,4361.377845469463,2969,2383
1187,14118,37.5391094,126.9580897,34,197106,0.0,45,14,23520.0,23680.0,23200.0,용산구,363.63514967919264,1256.4287404701454,1141.8935053313646,4137.510638367518,383.4467142351561,387.82006118757187,47.98207613917422,1310.297131517303,2969,2383
1188,12471,37.57186329,126.9733169,72,198306,0.0,92,28,67840.0,84000.0,77600.0,종로구,106.9559755875416,385.1924366091419,15805.620930560563,595.237948228698,119.75377799112003,841.710846074108,163.53132527871568,504.9454477854902,3102,1772
1189,24634,37.5340873,126.963919,64,199303,0.0,92,28,27040.0,34400.0,30400.0,용산구,235.8967352060161,497.47333692670713,638.2633499341318,3583.6455236885854,56.6855380125654,192.8920091470193,268.89103816220324,670.9679073852715,2969,2383
1190,9163,37.5315588,126.9690773,110,200409,3.8,40,12,45920.0,48320.0,47200.0,용산구,462.4747622654819,149.87518770921704,549.5972661175562,3140.0622154248613,210.29899413548236,545.0406496611432,492.36599451125073,353.94683716854104,2969,2383
1191,14163,37.53508755,126.9979091,54,199809,0.0,40,12,32800.0,92800.0,65600.0,용산구,706.072522609696,252.09433235013339,2415.0165592414455,600.0530519439399,209.65195264819928,313.1275961648985,320.0036881831474,2328.8466291301124,2969,2383
1192,14029,37.57221524,126.9876432,149,196809,2.0,65,20,25600.0,54400.0,28800.0,용산구,2474.310997135301,2627.177915485985,4261.818892877905,4509.098137812404,2239.2882618272506,2376.3717681133617,2397.6644377884895,4472.119422677996,2969,2383
1193,14134,37.53502363,126.9614999,75,197012,0.0,13,4,8320.0,53600.0,23200.0,용산구,421.8850439059458,723.1625919824573,813.1444660863448,3798.7857558997885,199.51636219519287,300.15048971607735,340.5424464095534,890.4789312234024,2969,2383
1194,5374,37.56660853,126.9600122,237,200203,3.9,86,26,64160.0,102080.0,81600.0,서대문구,550.3004112791782,889.017187174232,15805.620930560563,1780.586658102983,99.60098848069882,301.3097302198082,209.27407903542309,2249.9929935722644,2533,2940
1195,14031,37.57277508,126.9732577,60,199405,0.0,105,32,43200.0,107360.0,81600.0,종로구,146.14251049600983,283.83828813501526,15805.620930560563,657.9120767904421,215.98522188340237,765.396880052547,153.77209094104077,497.8786516160311,3102,1772
1196,20789,37.57261987,126.9722435,120,200405,4.3,145,44,172960.0,178720.0,177600.0,종로구,55.16998450324995,315.3153716819006,15805.620930560563,584.3712305386109,214.69543732377207,716.0653518296656,63.71007570806871,587.7861453004831,3102,1772
1197,18423,37.53626623,126.9592001,195,201107,4.2,79,24,88640.0,107200.0,96800.0,용산구,285.11332706760936,967.3293904012655,1002.316625197712,4007.961941649196,308.4950737082033,498.4654410713946,280.6490002612669,1113.9088869455582,2969,2383
1198,14144,37.53416132,126.9980404,40,197609,0.0,64,19,21600.0,27840.0,28000.0,용산구,734.3342589047314,285.1094303986308,2434.7578617390136,575.3979967533716,211.17241836638692,231.39465305586634,239.5881002781369,2337.757625910446,2969,2383
1199,36412,37.5707128,126.963703,1148,201702,4.5,82,25,117440.0,265600.0,160000.0,종로구,182.72190958582402,602.8804040065029,15805.620930560563,440.56772604403835,203.6560121638065,509.7141460546484,307.0534620757337,1361.0209981834453,3102,1772
1200,14491,37.53498304,127.0013577,66,200505,3.3,88,27,100160.0,205920.0,143200.0,용산구,982.4702485729616,556.3808323891184,2719.263613721797,305.0266000600362,97.02559492267245,515.0614422598678,524.3132047154527,2632.1513466394254,2969,2383
1201,7746,37.56756304,126.9584496,1008,200603,4.0,40,12,47040.0,96000.0,68000.0,서대문구,474.6879679164383,745.6666833578996,15805.620930560563,1682.6585907350518,151.47663953679125,420.1188364712045,323.64626273914104,2085.7394049552445,2533,2940
1202,1162,37.5299481,126.994829,578,198209,3.5,115,35,76320.0,122240.0,101600.0,용산구,770.0728082244324,504.78576610553074,2254.979570459009,966.4093960443091,473.98939448783494,319.61218927967246,312.8294761368136,2105.360432079763,2969,2383
1203,14794,37.57144575,126.9620562,48,199511,4.0,81,25,61280.0,106400.0,68000.0,종로구,89.1321676662855,746.136928948572,15805.620930560563,606.8975353999354,53.004547361240064,358.59127779299916,168.22661200862896,1493.326651827618,3102,1772
1204,10952,37.5714797,126.998664,298,200610,4.2,105,32,80480.0,177600.0,96000.0,종로구,385.5312797116769,165.32976299497557,15805.620930560563,843.4529094204113,169.96740177833152,445.95121370836455,386.9759548658104,1748.0837538521812,3102,1772
1205,36841,37.57164383,126.96138,182,201706,4.7,50,15,69440.0,91200.0,81600.0,종로구,58.145776825372735,798.2811230143218,15805.620930560563,669.3900927545922,59.528460241462774,311.71550956959345,142.6832770415875,1550.519320809061,3102,1772
1206,14066,37.57271813,126.9626034,64,197111,5.0,21,6,14560.0,38400.0,25600.0,종로구,111.52786403461076,845.8097148885023,15805.620930560563,655.4188998354261,105.58674762892528,285.47368627288307,91.01414514012149,1436.8455626504165,3102,1772
1207,263,37.57030928,126.9584481,895,199506,4.2,94,28,73440.0,94080.0,82400.0,서대문구,218.93529348819328,455.9790149622528,15805.620930560563,1812.2702066839754,259.6743113040764,428.921725076872,211.25713419815438,2013.888077653187,2533,2940
1208,10055,37.5513284,126.976253,90,200408,4.3,183,55,118400.0,124640.0,122400.0,용산구,208.29323876223734,296.1141040645949,1738.457808298842,3156.6795590507836,87.88181001759368,398.77979199087196,191.02141984109562,1962.6956419301434,2969,2383
1209,7173,37.55184367,126.9757911,226,198007,3.9,64,19,29920.0,40000.0,32000.0,용산구,140.84800036292822,253.6518021257474,1782.4405937543993,3224.0164575434337,108.03763957445233,460.41596633836065,143.09666560396022,2010.7138091819454,2969,2383
1210,27192,37.55114073,126.9749901,59,196912,0.0,13,4,8000.0,61600.0,23200.0,용산구,149.1127546782503,191.62702293803463,1689.3668181383546,3233.0463480524827,183.351280686281,402.44274024960555,120.18325865427937,1921.508821339363,2969,2383
1211,18280,37.55378401,126.9759625,136,201005,3.8,149,45,178880.0,259200.0,193600.0,중구,471.0252559887975,1139.157708811463,733.8112621434346,1598.6752313805416,468.77977041593863,988.4661797921493,570.8503345309259,24850.890950975936,3411,2333
1212,34879,37.555722,126.981153,340,197912,0.0,52,16,11680.0,11680.0,11680.0,중구,638.8724749428259,674.3927991182644,1081.9451456629802,1207.3718532717003,130.76429862462803,606.1066217546459,71.81091465799541,24850.890950975936,3411,2333
1213,20103,37.55126657,126.973623,278,201309,4.7,159,48,144800.0,400000.0,164800.0,용산구,106.06320352622151,76.45437714676223,1679.487883749479,3339.0549886728595,65.86187915593757,470.4409175391697,8.969939186471915,1920.0094921139917,2969,2383
1214,4471,37.55622732,126.9825213,117,197512,4.0,48,15,18400.0,42400.0,28800.0,중구,736.674583851815,564.3013354291792,1192.7347380657873,1120.196586387172,215.99713350333755,473.1443183834557,76.2771180808424,24850.890950975936,3411,2333
1215,14808,37.5567869,126.977695,45,197003,5.0,29,9,12640.0,36000.0,20000.0,중구,311.87263948786006,812.7132796735934,762.9948644651479,1235.0943063672378,124.20008625172439,865.4042174654574,354.6110799699171,24850.890950975936,3411,2333
1216,4480,37.5582491,126.979877,33,197605,0.0,56,17,35200.0,35200.0,35200.0,중구,483.61655923384814,563.9439080347328,954.7488258136558,995.5359162583229,135.88816298095867,629.884276820982,273.8577963104852,24850.890950975936,3411,2333
1217,19898,37.55825988,126.9819233,386,201111,4.5,46,14,72320.0,235200.0,141600.0,중구,663.4908946614285,415.56071480219117,1134.6427457115212,918.487647969016,282.96932987071,458.4193115796964,226.93886280846104,24850.890950975936,3411,2333
1218,18349,37.55912823,126.9806373,233,201001,5.0,143,43,138880.0,243200.0,160000.0,중구,566.9111686349283,460.5245976548762,1034.053778317106,877.4728622009826,212.54639059582874,544.2106922731775,334.54519208516,24850.890950975936,3411,2333
1219,18598,37.55940253,126.9832178,236,201008,0.0,175,53,171680.0,296960.0,248000.0,중구,658.6483036940489,246.6409628818062,1263.3853974839585,762.8499352979487,300.2242680547938,314.7122663317811,326.6597853388355,24850.890950975936,3411,2333
1220,9175,37.55501672,126.9672207,72,200504,3.7,70,21,68640.0,95680.0,93600.0,중구,218.16028585448242,1318.537964735269,321.79995995341426,2021.6381025323078,301.31625988361696,232.9012247192539,228.06230504682003,24850.890950975936,3411,2333
1221,7169,37.54242829,126.987879,47,198203,3.3,73,22,48160.0,57760.0,56000.0,용산구,174.3042908775016,1028.0975769653414,1668.977374306183,1747.2557367469494,212.38519376471584,347.83021655823296,154.66643550983005,1714.7007253732136,2969,2383
1222,19342,37.56017888,126.972067,137,200705,4.3,46,14,44000.0,84960.0,80800.0,중구,47.58474736560234,605.4511043718934,396.8298875082092,1348.6966932565624,153.13113943041225,732.4152604505343,527.7117301420255,24850.890950975936,3411,2333
1223,20171,37.55589242,126.9669532,181,201201,4.1,110,33,101760.0,102880.0,102400.0,중구,193.93638486897072,1261.477586006991,259.78049635686517,1983.5555032630125,271.65950487140674,160.8350695922226,134.7215504265051,24850.890950975936,3411,2333
1224,1007,37.54259783,126.9893952,130,199304,4.4,106,32,78720.0,78720.0,78400.0,용산구,108.15763635860348,967.8353237317984,1799.2403600807363,1647.2500874972213,104.53756025768202,300.81031190787144,106.8288579529457,1838.1735673243627,2969,2383
1225,37181,37.5553199,126.965759,199,201801,4.0,95,29,95360.0,116960.0,110400.0,중구,85.02590209113733,1380.5122216619964,380.8327460622389,2106.36706181379,168.2303671146037,129.47823086625186,97.6302957628751,24850.890950975936,3411,2333
1226,12346,37.55981789,126.991679,39,199911,0.0,77,23,43200.0,71840.0,56800.0,중구,640.582387792288,282.2871944363588,2008.0058250159132,636.5029429900709,315.0267786949283,399.524442501802,398.0892484897656,24850.890950975936,3411,2333
1227,166,37.54070928,126.9888252,400,199412,3.9,72,22,79840.0,104800.0,88800.0,용산구,256.70797909498845,827.6965004167184,1680.9805669797684,1578.1183172751294,179.57024366178135,481.37691400008634,240.72902357267105,1693.9319353076987,2969,2383
1228,1287,37.53984052,126.986938,95,198108,3.8,78,24,40640.0,45600.0,44800.0,용산구,244.51999973484246,886.0590957682801,1494.4953825850805,1686.397356704954,367.6073962049837,379.4972052498517,242.44751115450967,1502.1536079984933,2969,2383
1229,864,37.53992713,126.9879699,96,196911,4.3,44,13,20640.0,40000.0,26400.0,용산구,193.62389864641477,820.5939432007082,1584.9315797772967,1606.9159828280954,294.6628854382448,384.4521099657911,193.18278123489472,1588.842626614965,2969,2383
1230,14083,37.55955415,126.9672277,67,197106,3.5,26,8,12000.0,53600.0,23200.0,중구,183.27585904737091,985.2640384023247,280.7414917151786,1761.85932672123,526.6929313784741,390.4097957991312,95.69689214920567,24850.890950975936,3411,2333
1231,10267,37.56094914,126.968128,110,200603,4.0,103,31,102720.0,124960.0,116800.0,중구,77.73646134764728,842.3822084680063,392.28140351282934,1629.71576577749,360.21867299451156,564.6406011839908,239.72728298899244,24850.890950975936,3411,2333
1232,4059,37.55811561,126.9653043,712,200107,4.4,68,21,68000.0,104960.0,95200.0,중구,296.2694134506442,1214.0034882166735,340.27602602329335,1983.4427888942475,303.6676050420475,189.45301773052626,168.12367113361086,24850.890950975936,3411,2333
1233,20568,37.54039598,126.9697164,559,201402,4.0,54,16,71360.0,403200.0,148000.0,용산구,143.64801933463045,1085.261295603736,455.20152186844587,3154.888715821805,201.89214015883945,279.4285676317788,121.9003459218982,720.2947348324772,2969,2383
1234,22737,37.55991797,126.9666028,98,201112,4.8,43,13,55200.0,68000.0,59200.0,중구,212.27565872658687,1013.5956057259779,346.38540514159206,1796.5908350401328,530.3066310585499,407.62335217199495,63.82260505450657,24850.890950975936,3411,2333
1235,15010,37.5563114,126.996027,31,197602,0.0,114,34,59200.0,97920.0,89600.0,중구,903.6663339571197,533.3857204525688,2378.476736588653,961.8504032178926,285.99952759754945,734.7219025000004,732.7738926296375,24850.890950975936,3411,2333
1236,36919,37.5547245,126.963275,1341,201708,4.6,84,25,119200.0,134400.0,123200.0,중구,159.6677190393842,1585.6247451379713,598.318205700105,2325.448598752523,60.231892494757524,256.0325118129294,181.1337383340435,24850.890950975936,3411,2333
1237,70204,37.5401659,126.968657,55,201805,0.0,21,6,28000.0,47040.0,41600.0,용산구,172.02898370359318,1048.4249757623988,455.66013065383373,3240.370827179241,192.99052004323622,311.8917735336783,152.33919134749996,722.5749974089003,2969,2383
1238,23720,37.5415304,126.96671,32,200607,0.0,130,39,44640.0,86400.0,65600.0,용산구,215.7465027008207,1199.9447013161057,668.1442374337533,3442.2514724067314,155.76176614476609,285.38080583893066,135.89567611217282,931.0728903357142,2969,2383
