id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales
15662,37.5190611,126.897545,134,200609,4.4,111,34,104640,105760,105600
70841,37.52022577,126.8920563,49,201509,0,66,20,61280,87520,78400
15437,37.51954208,126.8972969,67,200508,5,112,34,100480,101120,100800
33267,37.50490189,126.9079971,949,201512,4.4,82,25,84480,112480,98400
2863,37.5184393,126.8838,270,199707,3.9,71,21,51200,82880,63200
2601,37.49532355,126.8860309,340,198406,3.8,78,24,26400,38080,32800
2864,37.5190939,126.88523,304,199705,4.4,77,23,57280,73440,67200
2887,37.4963307,126.900859,435,198511,4.2,70,21,42080,52000,48000
8909,37.50554874,126.8758772,189,199812,4.4,89,27,45280,53920,48800
12223,37.51386252,126.9064124,90,196912,2,38,11,16320,16320,16000
38244,37.50298309,126.9078293,1008,202002,0,79,24,76000,119200,88800
16401,37.49562814,126.900012,120,199211,2,95,29,66720,66720,66400
12233,37.49408383,126.8938308,118,198712,3,73,22,32800,32800,32800
2858,37.5199538,126.886452,170,199609,3.8,82,25,54400,116640,90400
2856,37.5185825,126.882821,218,199810,4.1,75,23,53280,83680,67200
4374,37.50137165,126.9072467,130,198106,4.3,54,16,19200,31200,24800
4373,37.5192711,126.884019,186,198501,4,55,17,32320,70400,58400
6574,37.49653017,126.8816188,216,200411,4,68,21,46240,57600,54400
50089,37.5200222,126.885449,263,202009,0,79,24,96800,120000,98400
9048,37.5211149,126.892896,536,199901,4.3,46,14,31200,39520,33600
2852,37.5207215,126.896336,461,199708,4.6,82,25,63200,115200,79200
4391,37.51995821,126.899242,109,199608,4,88,27,45920,68800,60000
18432,37.49335879,126.8931307,129,200905,3.3,65,20,46400,73280,69600
2859,37.5209278,126.887961,134,199106,4.5,101,31,85760,85760,85600
17715,37.52001306,126.900165,167,200801,3.8,79,24,65120,99520,72000
3923,37.5195376,126.882819,264,198612,3.9,85,26,55040,73920,65600
17716,37.50296285,126.9096062,284,200806,4.1,106,32,84480,132640,97600
3711,37.52163848,126.8881176,165,199612,4.1,78,24,47520,126240,80800
24060,37.49511504,126.9027357,185,201307,4,82,25,65600,84800,77600
16996,37.49567445,126.9036984,157,200510,4,102,31,66880,67040,67200
15595,37.49961004,126.908226,43,200508,5,89,27,48000,60960,56800
3924,37.520407,126.882824,390,198710,4.4,59,18,34720,74880,52000
3710,37.51576665,126.8763716,420,199609,4.4,107,32,93120,98880,95200
22596,37.51118077,126.9106006,78,201310,4,107,32,76320,79520,76800
70147,37.49225537,126.8885956,79,201004,0,87,26,56000,84000,75200
2600,37.49201172,126.8940689,427,199206,3.9,75,23,36160,62080,49600
21620,37.49538317,126.9044949,37,200702,2,47,14,27200,78400,61600
731,37.5221856,126.886543,495,198204,4,72,22,45600,59680,48800
4157,37.49827967,126.8761064,116,199410,4.2,94,28,39840,42080,41600
4401,37.49447775,126.903501,143,199812,3,82,25,50240,91200,57600
4392,37.4947704,126.9043871,234,199903,4.4,80,24,37760,80000,50400
21308,37.49822142,126.8755501,46,200706,4.5,101,31,56160,57600,56800
4406,37.52301442,126.8872829,95,199410,4.3,80,24,58880,59360,59200
2888,37.5015466,126.911075,518,197412,3.2,49,15,11360,31840,13440
38075,37.5039035,126.912039,1476,202010,0,62,19,73600,159200,106400
1601,37.49783561,126.8753789,105,199405,4,102,31,43200,43840,44000
2598,37.49103115,126.8898187,493,198412,3.3,68,21,32320,43680,39200
2618,37.49678039,126.8760998,579,198711,4,79,24,38240,51840,47200
463,37.52227862,126.8829853,417,199011,3.9,68,21,44480,57280,50400
806,37.51761829,126.8755948,270,199211,3.9,99,30,71200,71200,71200
50108,37.52339547,126.8862733,308,202103,0,35,11,48000,152000,116000
1346,37.52402332,126.8948654,783,199406,4.2,101,31,83200,83200,83200
4153,37.49761865,126.8747007,256,199309,4.3,101,31,49280,50400,50400
16695,37.52410071,126.888856,51,200510,0,77,23,45600,81600,78400
6192,37.4905171,126.8952425,83,200309,4.5,108,33,71520,73760,72000
4139,37.49689691,126.9091204,477,198904,3.8,72,22,44000,80800,63200
15573,37.5206014,126.905666,60,197104,0,32,10,11200,23040,20000
2884,37.51714138,126.8744735,217,199507,3.7,107,32,85920,85920,85600
22370,37.49063517,126.8865084,148,201109,3.1,76,23,47520,84800,52800
358,37.51522217,126.8727257,3100,198707,4,75,23,55200,165920,92000
1465,37.49605145,126.8752145,290,198710,4.5,78,24,41600,55520,51200
2616,37.48983472,126.8938821,497,199807,4.1,85,26,51520,88800,61600
33327,37.49309921,126.9049988,247,201607,4.3,79,24,58560,72000,69600
5226,37.49703788,126.8742086,125,200105,4.4,113,34,59040,62880,62400
38578,37.4943444,126.906973,859,202007,4,82,25,97600,116000,108800
1143,37.51904911,126.8756151,279,199210,4.4,105,32,84480,84480,84800
4398,37.52305628,126.8821696,114,199612,3.8,53,16,43680,64800,57600
2850,37.52038789,126.8772373,972,199707,4.3,92,28,90880,106560,96800
50176,37.5028008,126.913488,641,202012,5,80,24,106400,160000,124000
18045,37.5249154,126.889112,49,200612,5,65,20,46400,97120,93600
34938,37.5238023,126.883525,176,199911,4.3,76,23,43200,45120,44800
11066,37.4982266,126.911362,725,198609,4.1,72,22,39360,57920,48800
208,37.51757652,126.8735905,210,199211,3.7,100,30,79840,79840,80000
5402,37.4897655,126.897107,133,200108,3.1,102,31,56000,68800,64000
27060,37.49272418,126.9054663,43,199705,3.5,80,24,38400,72800,43200
6641,37.51485485,126.9127273,271,200410,3.9,76,23,63680,91360,72800
2576,37.48934033,126.8892603,1285,199811,3.8,61,18,34560,71520,41600
2617,37.4943656,126.87608,1400,198606,3.6,92,28,50880,53280,52000
1281,37.49649669,126.8736577,488,198812,3.3,47,14,22560,42240,29600
59012,37.495885,126.910205,42,201412,0,62,19,47200,89920,76000
6068,37.52481707,126.9000138,468,200306,4.4,105,32,94560,112800,104000
9890,37.51984475,126.8748129,230,200411,3.9,75,23,78400,160480,120000
1466,37.49298641,126.8771148,735,198908,3.5,56,17,29440,56960,50400
514,37.5239975,126.902621,600,199811,4.1,83,25,62080,87200,75200
2865,37.5243892,126.882546,388,199807,4.1,76,23,66880,89440,72800
5296,37.49636509,126.9111928,384,198404,4,57,17,23360,55200,40000
8913,37.48854008,126.8929974,132,198803,3,58,18,28000,42880,37600
5398,37.52068872,126.8754178,89,200106,4,67,20,60800,80800,69600
14030,37.48850924,126.8907993,498,200705,4,66,20,60640,73600,62400
11067,37.5222132,126.906709,115,199112,4.3,92,28,54720,69280,60000
10053,37.49495871,126.9101269,669,200508,4.2,78,24,73440,88160,83200
924,37.49729935,126.9122954,214,198308,3.5,74,22,34400,52000,45600
11264,37.52598,126.886765,116,200511,4.5,75,23,83520,91200,87200
20015,37.52640136,126.8941787,125,200911,5,107,32,85920,140000,88000
81624,37.51720106,126.91272,149,201206,0,23,7,21280,21760,21600
5606,37.49302545,126.9081753,217,199902,4,78,24,57920,76160,65600
6279,37.51872157,126.8726338,205,200311,0,78,24,88160,187520,120000
6101,37.51653835,126.9133,136,200207,4,107,32,70560,70560,70400
10016,37.48801833,126.8939253,111,200410,5,82,25,57920,69120,64800
2866,37.5260455,126.885621,179,200006,4.5,83,25,60320,83520,76800
1330,37.5251933,126.9016966,338,198602,3.6,88,27,68960,76000,73600
37984,37.5235179,126.905614,183,202010,0,83,25,112800,144800,131200
2599,37.48803842,126.89625,591,199205,4,76,23,37600,71360,45600
6268,37.48773178,126.8918995,1244,200405,4.1,74,22,60480,96160,77600
51889,37.52655343,126.8871509,64,200806,5,97,29,52160,160000,56800
10609,37.5266784,126.887854,170,200410,4.3,74,22,78400,83360,81600
6344,37.51813288,126.8714946,292,200406,4.4,108,33,98400,121920,108000
4148,37.49145871,126.8775017,726,198707,3.2,46,14,21600,39040,28800
531,37.52283435,126.8765998,277,199706,4.3,84,25,76480,120640,100800
5687,37.52149883,126.8746653,68,200202,2,93,28,75200,97440,92800
1600,37.49479792,126.8724664,296,199511,4.4,75,23,42560,62720,56000
1390,37.49474004,126.9116923,880,199602,4.7,107,32,78720,79200,79200
2890,37.5272177,126.8883445,179,199807,4.2,81,25,61920,76800,68000
36952,37.52375793,126.9070587,1221,201708,4.5,82,25,96480,241600,127200
1207,37.52762731,126.8936068,284,201007,4.2,71,21,85280,108960,95200
33232,37.5237999,126.8769989,248,201506,4.3,110,33,182720,272320,196800
3982,37.49292264,126.9103962,174,199501,4,74,22,53600,107840,73600
5814,37.4959776,126.9135499,295,200108,4.3,109,33,82080,95040,88000
532,37.52782623,126.8956338,176,197905,3.2,80,24,58720,78720,72000
933,37.52182903,126.8733797,156,199012,4.3,91,28,88960,130400,93600
17523,37.48734925,126.8995029,232,200809,4.3,107,32,74560,102720,76800
1610,37.49028319,126.8769157,829,199805,3.9,82,25,40000,60640,48800
567,37.52832103,126.8927777,213,199805,4.6,84,25,60480,71040,66400
6693,37.48667008,126.8976178,100,200304,3.6,74,22,56000,73280,71200
508,37.5280213,126.898271,392,199709,4.3,89,27,66080,83840,76000
11058,37.48607243,126.8902827,660,200607,3.9,53,16,41280,88320,50400
6457,37.52155741,126.8721539,590,200207,4.1,86,26,95520,171840,146400
215,37.52350223,126.8742592,262,199406,4.1,103,31,112800,112800,112800
6161,37.49433064,126.9136603,734,200308,4.2,74,22,66400,104960,79200
892,37.49226762,126.9116092,1335,198809,4,84,25,54880,101600,80000
33319,37.52750015,126.9020004,162,201511,4.3,76,23,91200,108640,104000
18443,37.52791357,126.9007925,299,201002,4.5,108,33,103840,192000,116000
70106,37.4889744,126.877332,98,202005,5,73,22,48000,48000,48000
3770,37.528934,126.896137,116,198603,3.8,72,22,46560,62880,58400
4402,37.48735993,126.9036684,110,198109,3.3,66,20,24960,33440,28800
70130,37.52416187,126.9098702,53,201812,4.3,31,9,41600,56640,52000
6313,37.5253242,126.8761024,108,200310,4.3,102,31,118240,145920,124800
5994,37.52800818,126.9018785,292,200209,3.9,75,23,78080,105440,87200
6140,37.4894072,126.9084239,427,200302,3.8,79,24,61280,120320,72800
16373,37.52318311,126.8724317,34,200211,0,32,10,27200,74400,54400
14822,37.48655162,126.9024347,155,200709,4.2,102,31,73120,88800,76000
2853,37.528061,126.902638,265,199909,3.9,83,25,67360,83520,76800
9104,37.52162402,126.8704434,170,200403,4.7,98,30,88800,286240,177600
6142,37.52247913,126.8713197,49,200209,4.3,103,31,111840,111840,112000
4437,37.52527584,126.8746771,224,199710,4.3,92,28,85440,145120,108000
9109,37.48789955,126.9069377,545,200608,4.2,106,32,92000,104640,98400
14824,37.48600365,126.90225,159,200709,3.8,108,33,71360,93600,89600
6280,37.52425663,126.9112728,118,200403,3.8,107,32,68960,69440,69600
5514,37.52346708,126.8717389,209,199607,3.5,82,25,89600,111360,104800
6026,37.52266196,126.8704325,312,200304,4.3,87,26,84000,249280,180800
36912,37.5289081,126.902773,198,201707,0,110,33,130400,137280,134400
50192,37.4862404,126.904812,274,202204,0,0,0,NaN,NaN,NaN
4455,37.52566413,126.873794,179,199903,4,82,25,74400,160960,116000
15976,37.52817428,126.9067067,64,200510,5,66,20,40000,92480,79200
1463,37.48632644,126.8773789,139,198706,3.7,72,22,26720,45760,34400
6073,37.5268587,126.874487,466,200307,4.3,177,54,156320,260640,208000
6640,37.52411433,126.8703893,576,200611,4.5,120,36,145440,324800,214400
1370,37.52598732,126.8727029,242,199712,4.6,78,24,94720,149600,122400
9089,37.48594985,126.9070351,135,200310,4.2,82,25,69600,74240,72000
11009,37.486279,126.875991,454,200606,4,94,28,52160,60000,53600
17522,37.52585602,126.8712769,258,200901,4.7,140,42,203360,441600,246400
17521,37.52599561,126.8703815,264,200901,4.9,139,42,261120,412800,283200
5839,37.52926407,126.9084793,801,200206,4.4,81,25,71200,108320,91200
14053,37.46465264,126.8931264,48,199809,0,77,23,27200,38400,34400
135,37.46226425,126.8903854,996,200209,3.5,80,24,47360,55040,51200
4330,37.46108025,126.8922679,109,199603,0,97,29,38400,58080,52800
9158,37.46578348,126.8922114,49,199805,0,85,26,40960,53600,41600
19335,37.4610125,126.8930683,187,200804,4,109,33,74720,77280,75200
9111,37.46477111,126.8887223,554,200410,3.6,110,33,64480,64480,64800
5438,37.46620716,126.8904791,90,200104,4.5,72,22,35040,67200,49600
3814,37.46714993,126.8927882,154,199809,4,87,26,55680,55840,56000
27614,37.46701417,126.8941042,49,200511,4,96,29,62880,66400,64000
36208,37.4597213,126.894041,1743,201611,4.1,81,25,72960,99840,87200
37895,37.4658298,126.896185,432,201911,0,85,26,45280,127360,61600
3815,37.46778955,126.8907074,98,199606,4.3,80,24,48640,52160,50400
3818,37.46745827,126.8950079,214,199908,3.8,79,24,50720,60480,56000
38442,37.46011734,126.8968048,1236,201810,5,84,25,71360,88160,77600
3817,37.46834333,126.893293,245,199912,4.3,80,24,44480,52960,49600
36950,37.45816422,126.8940277,292,201709,4.9,81,25,76960,95040,86400
1020,37.46008372,126.8864823,840,199011,3.3,50,15,23840,70240,34400
21246,37.46922855,126.891786,48,198902,4.3,41,12,18560,18560,18400
3816,37.47001103,126.8922189,154,199710,3.6,80,24,35680,54400,45600
9039,37.46731407,126.8991047,125,200206,5,73,22,40800,66080,52000
70133,37.46116657,126.9002794,96,199312,3,74,22,31200,43200,36000
10021,37.45772251,126.8977115,229,200405,4.1,69,21,49120,64160,61600
6215,37.47124534,126.8941344,136,200307,4.8,80,24,46080,62080,58400
1282,37.4553836,126.889882,1000,199108,4.2,106,32,51040,71360,56800
7923,37.46105972,126.8820907,2392,199011,3.9,59,18,31040,60480,46400
12398,37.45599365,126.8870239,47,200207,4,103,31,58720,58720,58400
1016,37.46496609,126.8816776,1080,199006,3.5,52,16,24960,35360,29600
382,37.45607236,126.8983015,639,198012,3.3,58,18,18240,37920,23200
3794,37.4554996,126.8867197,216,200006,4.2,85,26,57600,72480,64000
16710,37.47054728,126.899548,41,200505,0,75,23,45440,52960,49600
11994,37.45612027,126.8995357,112,200306,4,56,17,32960,59360,37600
6128,37.4545312,126.8878605,763,200311,4.4,80,24,53920,80800,68000
2591,37.45762556,126.8825843,1680,199003,4,63,19,29120,59680,41600
543,37.47289857,126.8929971,210,199807,4.2,82,25,40000,59040,48800
4298,37.45459055,126.8976661,173,199609,3.6,82,25,20800,20800,20800
1081,37.45909403,126.8806153,1342,199003,3.6,63,19,28160,52320,42400
11884,37.45347267,126.8889922,218,200510,3.7,84,25,53920,81920,64000
1010,37.4653855,126.8794343,2032,199003,3.8,60,18,26560,58080,40000
4336,37.45325926,126.8881652,247,199807,4.1,85,26,53440,54240,53600
79603,37.4527291,126.888826,45,201407,4,65,20,34720,63200,51200
324,37.4748702,126.892278,1495,199803,3.9,81,25,48480,70080,55200
11883,37.45209238,126.8890576,406,200602,4.1,76,23,60960,73920,69600
4408,37.4600943,126.878117,1260,199003,3.7,52,16,26080,35840,28800
1055,37.46380855,126.8775062,1346,198910,3.4,60,18,26880,42240,35200
16120,37.46907766,126.9049037,39,200311,2.5,60,18,18400,36000,32800
48,37.45288311,126.8986811,260,198212,3.7,56,17,26400,43200,35200
12191,37.4733363,126.90012,48,200311,0,77,23,28800,36800,35200
26679,37.47208485,126.9022365,32,200202,0,67,20,31200,50720,35200
51744,37.4728102,126.901252,68,202008,5,55,17,43200,43200,43200
11990,37.46931937,126.9052018,48,200208,3,83,25,32000,46720,37600
5832,37.47549409,126.8936762,56,199803,3.5,75,23,33600,40800,40000
18777,37.45178447,126.8873944,731,200912,4.4,77,23,69280,84000,77600
1092,37.46763596,126.877423,1818,199009,3.4,63,19,29760,55840,40800
12321,37.45971972,126.9071309,202,200601,4.2,77,23,45920,55520,50400
25043,37.475439,126.8965795,38,200407,3.5,89,27,36800,44800,43200
3874,37.46315515,126.9081168,185,200009,4.3,85,26,45280,70880,51200
1044,37.4627906,126.8759615,2220,198910,3.4,52,16,23200,35680,28000
10022,37.46032934,126.9078129,76,200408,4.3,76,23,33600,45600,41600
4323,37.46994737,126.906327,106,199708,3,78,24,38400,49760,43200
658,37.45091825,126.8979242,233,198608,4.3,75,23,40640,47680,44000
1033,37.46595808,126.8755132,866,198910,3.8,63,19,25920,47680,37600
58117,37.47678908,126.8939378,48,198001,0,55,17,21600,21600,21600
19263,37.45190263,126.8828916,609,201006,4.5,124,38,77440,84800,82400
20055,37.44971292,126.8920944,859,201010,4.3,80,24,63520,78240,72800
3813,37.47671437,126.8960486,98,199508,4.6,81,25,38720,38720,38400
20227,37.4759171,126.8993147,246,201109,4,86,26,66880,72640,68800
4331,37.46327871,126.909446,786,199909,3.8,79,24,40160,69920,52000
26776,37.46186976,126.9097506,38,200305,0,79,24,32000,33920,33600
22999,37.4739931,126.9044,31,200406,0,88,27,32000,38400,37600
4359,37.45459799,126.906649,123,199812,3.8,81,25,38400,61280,47200
4380,37.45588556,126.9078228,79,197510,3.7,41,12,12960,16000,13120
2614,37.46495065,126.8737198,1980,198910,3.5,52,16,23840,33760,29600
9893,37.47668571,126.9004442,49,200307,0,52,16,23200,62560,33600
1131,37.47220492,126.8764976,1568,199211,4.2,107,32,66400,78240,67200
18776,37.44990938,126.8826778,413,200912,4.5,99,30,81280,82880,82400
6468,37.47739914,126.9002398,341,200210,3.4,79,24,50560,56800,52000
7129,37.47889775,126.895304,96,199802,4,84,25,40160,46560,44000
58170,37.44900223,126.9003383,34,199111,3,60,18,25440,41920,38400
336,37.44812576,126.898692,986,198202,3.6,55,17,19040,39680,27200
75078,37.47692328,126.9033426,42,201904,4.5,44,13,65120,65120,64800
4203,37.47810597,126.9007589,124,199809,3.3,84,25,34560,57760,47200
18025,37.47182065,126.8743775,2072,200911,4.7,82,25,81440,209440,103200
4322,37.47676443,126.9041071,49,199712,3,72,22,25600,48640,42400
6694,37.47945756,126.8966418,240,200312,3.7,77,23,37440,71040,64000
9371,37.47669642,126.9046905,45,199610,3,55,17,20960,39360,31200
171,37.4705205,126.9111058,120,198407,3.3,72,22,23680,25600,24800
9892,37.47851731,126.9013282,46,200212,5,83,25,36000,57120,48000
18160,37.46923785,126.8722204,1248,200911,4.3,82,25,85600,143520,98400
18314,37.45349033,126.9097245,112,200801,4,75,23,54400,71520,66400
1460,37.45402446,126.9106868,197,199606,3.3,74,22,35680,47040,44800
9944,37.47680609,126.9066214,36,200009,2,76,23,42560,42880,43200
800,37.47214641,126.9117641,373,199802,4,84,25,37760,71200,48800
23102,37.4773108,126.906893,42,200405,0,65,20,39840,42560,41600
19917,37.4464015,126.901168,1764,201408,4.1,82,25,73120,115200,83200
19475,37.4444669,126.891845,701,201003,3.9,125,38,80000,105760,88000
23827,37.44607096,126.9023879,82,201211,4.7,90,27,60160,69120,64000
18440,37.48237829,126.8983292,58,200804,0,104,31,86400,89920,88800
11993,37.45144124,126.9118607,114,200309,4.3,91,28,57760,63040,60800
5227,37.45347518,126.9135627,140,198404,0,67,20,13120,13120,13120
9925,37.45100851,126.9115357,97,200404,4.5,75,23,55200,87200,76000
14147,37.48270762,126.8999297,65,200010,5,82,25,43040,70240,56800
52,37.44936804,126.9107059,619,198910,2.7,57,17,27040,68000,36800
1018,37.47543576,126.8712693,1800,198607,4.1,71,21,43840,58080,52800
47,37.4763131,126.9123199,492,198410,3.5,56,17,25440,48640,32800
8460,37.47480057,126.9139089,114,200212,4,83,25,54400,72000,68800
420,37.48250871,126.9034349,280,198210,3.6,77,23,42560,49440,45600
15965,37.44793359,126.9106579,206,200611,3.9,80,24,47200,64320,63200
11722,37.47912287,126.9104851,1456,200506,4.2,79,24,81440,120000,95200
51830,37.44684801,126.9096556,48,200505,0,100,30,32800,66880,36800
5297,37.47708859,126.9131737,171,199603,4,77,23,35840,63200,49600
6010,37.44934146,126.9137437,671,200212,4.2,84,25,44320,71520,59200
11995,37.44427605,126.9067387,222,198811,5,66,20,20800,32000,23200
1019,37.47945129,126.8718548,2460,198607,4.2,93,28,55200,81920,60000
51417,37.4839814,126.905132,1143,202209,0,0,0,NaN,NaN,NaN
80638,37.4435434,126.90718,57,198606,0,62,19,18400,40000,21600
58145,37.44299099,126.9073908,84,198411,0,70,21,19200,26400,24800
4324,37.44168683,126.904857,35,199604,0,66,20,15360,23840,20000
57981,37.48297122,126.9094957,40,199307,0,70,21,45600,49280,48000
8981,37.48418066,126.9075348,119,200306,4,86,26,46720,90240,59200
6110,37.48341543,126.9106971,304,200304,4.2,103,31,84160,88320,86400
4306,37.4844975,126.908897,112,199612,4.5,86,26,42080,76800,55200
20943,37.48475167,126.9095603,36,201004,5,82,25,47200,80320,73600
1091,37.4827008,126.870672,580,198509,3.6,45,14,7840,8800,8320
9076,37.48471634,126.9104965,91,200401,4.3,71,21,51200,63360,60000
1177,37.50696557,126.8949119,481,199810,4.2,80,24,69600,83840,75200
4105,37.50607683,126.8886294,1252,200012,4.4,81,25,70400,134240,90400
18839,37.5080821,126.888334,524,201107,4.6,83,25,96320,314080,140800
1144,37.50916801,126.8953431,200,199711,4.3,58,18,24800,70560,48000
1440,37.50553179,126.8956151,1162,199710,4.3,56,17,41280,87680,69600
6520,37.50355726,126.89213,299,200402,4.2,117,35,84480,85120,84800
4358,37.50764336,126.8873422,120,199707,3.9,90,27,63680,76640,68800
17997,37.51049613,126.8894507,90,200809,4.2,103,31,145600,157440,153600
4338,37.50396885,126.8890261,344,198506,4.4,68,21,52160,80480,60800
1259,37.50754809,126.8974988,142,199808,3.8,78,24,50560,64160,57600
10242,37.5072809,126.886619,304,200604,4.2,106,32,81760,81920,81600
4321,37.50255879,126.8919505,285,199511,4.2,74,22,46880,60320,53600
1421,37.50276662,126.8946147,280,199211,3.5,102,31,60800,60800,60800
647,37.50384238,126.8966082,220,199510,4.4,76,23,58080,64480,61600
3723,37.50854657,126.8858932,655,200005,4.1,85,26,71520,113760,88800
6009,37.51060178,126.8868446,853,200305,4.6,114,34,115680,179200,136000
2855,37.5126577,126.891477,390,198305,3.7,67,20,22240,49440,32800
1416,37.50222622,126.8948416,476,199204,4.1,81,25,52800,68160,53600
1519,37.50481277,126.8858491,450,199401,4.4,95,29,71200,71200,71200
4364,37.50917096,126.8987317,346,200001,4,84,25,54880,106400,68800
5022,37.50199368,126.8888435,73,199804,4.5,137,41,63200,77600,74400
17525,37.5132423,126.890391,91,200805,3.3,107,32,77280,77280,77600
12378,37.50115271,126.8913961,155,200611,3.8,125,38,76640,80160,78400
4357,37.50366299,126.8857468,124,199807,3.9,79,24,59680,64000,61600
10462,37.50157909,126.8887175,56,200009,4,99,30,42880,42880,43200
17511,37.50684372,126.8840861,118,200709,4.3,101,31,99520,100800,100000
889,37.51153803,126.8860198,169,199212,3.5,89,27,63200,68000,65600
10461,37.50141704,126.8888489,54,200107,3.5,74,22,24320,37600,29600
4312,37.50101413,126.8896411,67,199712,4,109,33,44800,67040,61600
4044,37.50955045,126.8841996,813,200011,4.2,81,25,78240,139840,101600
5666,37.5137144,126.889423,382,200109,3.6,74,22,51040,60960,57600
4313,37.50044659,126.8916867,82,199612,4.5,84,25,43840,55200,46400
894,37.5053269,126.9004153,688,198609,3.9,67,20,42400,57440,49600
26830,37.50036928,126.8899361,104,199912,5,171,52,70240,86720,74400
3790,37.51217902,126.8854804,239,199611,3.7,101,31,71040,71200,71200
23253,37.51109643,126.8998194,836,201403,4.2,77,23,60960,148800,94400
17524,37.5140758,126.888506,121,200805,4.7,109,33,79200,79200,79200
1511,37.50349931,126.8842089,718,199911,4.5,80,24,64160,103680,75200
4384,37.50009572,126.8903075,272,199607,4.3,84,25,46240,62720,54400
145,37.49984153,126.8921489,166,199706,3.8,79,24,44640,47840,46400
6306,37.50848585,126.8827716,411,200406,4.3,107,32,92160,112320,99200
6213,37.50568198,126.8828212,96,200308,5,105,32,106560,106560,106400
1387,37.5119724,126.8842547,260,199904,4,79,24,60480,64000,61600
44,37.5048028,126.9013965,386,198512,3.7,79,24,44800,61760,54400
12232,37.49961265,126.8901634,77,200401,5,90,27,28000,69600,45600
12215,37.49943678,126.8909508,160,200604,4.2,86,26,55040,77280,70400
2644,37.51104128,126.8829531,1095,199911,4,80,24,72160,118720,85600
3792,37.51262826,126.8841813,154,199412,4.3,78,24,61920,66720,64800
4121,37.5155602,126.89289,103,199812,3.5,78,24,61600,86080,72800
3791,37.51301766,126.8843481,284,199312,4,102,31,76640,76800,76800
11025,37.5025466,126.8829483,92,200608,4.3,106,32,62400,62400,62400
11031,37.50395469,126.8818558,96,200610,4.5,106,32,64320,66400,65600
12219,37.49844599,126.891287,31,200311,4.5,94,28,85280,85280,85600
19800,37.49828402,126.8915224,102,200311,4,86,26,48160,48160,48000
6203,37.50703859,126.8807245,362,200308,4.5,107,32,89280,89280,89600
7133,37.50084661,126.8840683,125,200612,4,81,25,49120,85120,59200
4135,37.5164251,126.892795,270,198312,4.3,102,31,73440,77760,74400
912,37.50674226,126.9035259,321,199310,4.1,102,31,56800,56800,56800
21943,37.5001856,126.899262,44,200801,5,80,24,38400,53120,44800
2643,37.50584553,126.8805907,2298,199911,4.1,78,24,64800,103200,80800
5848,37.51185181,126.9023701,2462,200205,4.2,85,26,75520,86400,80000
5731,37.51607101,126.8968311,1302,200111,4.4,115,35,102240,175200,118400
7167,37.49973618,126.8993732,80,198901,3,42,13,12800,48800,39200
11322,37.4998952,126.884115,299,200705,4.1,111,34,76800,185600,88000
12131,37.51727403,126.8920017,54,200412,4,109,33,123360,127840,126400
4123,37.5169974,126.88814,200,200001,4.2,81,25,72160,76800,73600
2854,37.51758488,126.8929967,367,198807,4,80,24,57600,79840,65600
37929,37.5039335,126.904281,612,201902,3,85,26,76160,97120,85600
12210,37.5017431,126.9030528,134,200306,3.7,72,22,54560,58720,57600
15048,37.49689994,126.8913751,206,200205,4.3,43,13,23360,32800,30400
4393,37.49706151,126.8946725,591,198701,3.7,73,22,32160,60800,43200
37180,37.51701736,126.8870087,222,201711,4.9,80,24,89600,98880,97600
20066,37.49660154,126.8921762,42,200911,4.2,112,34,63200,63360,63200
2861,37.5161514,126.884442,166,199111,3.5,94,28,65440,65600,65600
6577,37.49887466,126.8835059,109,200212,4.3,104,31,63840,65600,64000
2857,37.5169681,126.88581,383,198811,4,88,27,52160,53280,52800
6094,37.5183614,126.8908644,776,200306,4.6,111,34,109600,142560,117600
4120,37.518424,126.892414,141,199804,4,82,25,63040,101760,76000
2615,37.49610859,126.893059,397,198806,4.4,76,23,39840,52160,47200
5638,37.50690965,126.8779832,204,200109,4.3,115,35,77920,90080,87200
14158,37.49602084,126.891675,166,200506,4,88,27,49600,50240,50400
12207,37.51834366,126.8887466,48,199804,4,84,25,45760,45760,45600
2860,37.5172915,126.884763,160,198408,3,103,31,40160,67680,53600
10015,37.49563601,126.892553,81,200402,3,44,13,25600,70560,56800
3758,37.49573367,126.8890383,98,199810,5,81,25,50240,70240,59200
4122,37.517157,126.901414,101,199909,4,72,22,55840,67840,62400
2862,37.5175063,126.883303,282,199205,3.9,103,31,54400,54400,54400
14141,37.49514657,126.8894146,39,199612,3.5,108,33,44640,64960,56000
421,37.50733336,126.8764715,824,198907,3.7,50,15,26880,51360,42400
5573,37.49884648,126.8805521,597,200109,3.9,85,26,56160,65280,62400
15662,37.5190611,126.897545,134,200609,4.4,111,34,104640,105760,105600
70841,37.52022577,126.8920563,49,201509,0,66,20,61280,87520,78400
15437,37.51954208,126.8972969,67,200508,5,112,34,100480,101120,100800
33267,37.50490189,126.9079971,949,201512,4.4,82,25,84480,112480,98400
2863,37.5184393,126.8838,270,199707,3.9,71,21,51200,82880,63200
2601,37.49532355,126.8860309,340,198406,3.8,78,24,26400,38080,32800
2864,37.5190939,126.88523,304,199705,4.4,77,23,57280,73440,67200
2887,37.4963307,126.900859,435,198511,4.2,70,21,42080,52000,48000
8909,37.50554874,126.8758772,189,199812,4.4,89,27,45280,53920,48800
12223,37.51386252,126.9064124,90,196912,2,38,11,16320,16320,16000
